temple_name,city,year,month,day_of_month,time_slot,is_holiday,is_durga_puja_or_navratri,weather,headcount
Dakshineswar Kali,Kolkata,2011,10,7,10,0,1,Cloudy,23250
Dakshineswar Kali,Kolkata,2011,10,7,11,0,1,Cloudy,14750
Dakshineswar Kali,Kolkata,2011,10,7,12,0,1,Cloudy,12287
Dakshineswar Kali,Kolkata,2011,10,7,13,0,1,Rain,17090
Dakshineswar Kali,Kolkata,2011,10,7,14,0,1,Humid,16849
Dakshineswar Kali,Kolkata,2011,10,7,15,0,1,Clear,14651
Dakshineswar Kali,Kolkata,2011,10,7,16,0,1,Clear,20134
Dakshineswar Kali,Kolkata,2011,10,7,17,0,1,Cloudy,24076
Dakshineswar Kali,Kolkata,2011,10,7,18,0,1,Humid,51086
Dakshineswar Kali,Kolkata,2011,10,7,19,0,1,Clear,39933
Dakshineswar Kali,Kolkata,2011,10,7,20,0,1,Clear,72466
Dakshineswar Kali,Kolkata,2011,10,7,21,0,1,Cloudy,55502
Dakshineswar Kali,Kolkata,2011,10,7,22,0,1,Cloudy,59252
Dakshineswar Kali,Kolkata,2011,10,7,23,0,1,Humid,46479
Dakshineswar Kali,Kolkata,2011,10,8,0,1,1,Clear,11683
Dakshineswar Kali,Kolkata,2011,10,8,1,1,1,Clear,10584
Dakshineswar Kali,Kolkata,2011,10,8,2,1,1,Humid,19963
Dakshineswar Kali,Kolkata,2011,10,8,3,1,1,Rain,11314
Dakshineswar Kali,Kolkata,2011,10,8,4,1,1,Humid,20308
Dakshineswar Kali,Kolkata,2011,10,8,5,1,1,Humid,19414
Dakshineswar Kali,Kolkata,2011,10,8,6,1,1,Cloudy,18734
Dakshineswar Kali,Kolkata,2011,10,8,7,1,1,Humid,24328
Dakshineswar Kali,Kolkata,2011,10,8,8,1,1,Cloudy,11798
Dakshineswar Kali,Kolkata,2011,10,8,9,1,1,Cloudy,13878
Dakshineswar Kali,Kolkata,2011,10,8,10,1,1,Cloudy,21556
Dakshineswar Kali,Kolkata,2011,10,8,11,1,1,Rain,14211
Dakshineswar Kali,Kolkata,2011,10,8,12,1,1,Humid,24355
Dakshineswar Kali,Kolkata,2011,10,8,13,1,1,Rain,17255
Dakshineswar Kali,Kolkata,2011,10,8,14,1,1,Cloudy,12086
Dakshineswar Kali,Kolkata,2011,10,8,15,1,1,Cloudy,14899
Dakshineswar Kali,Kolkata,2011,10,8,16,1,1,Humid,13892
Dakshineswar Kali,Kolkata,2011,10,8,17,1,1,Clear,23278
Dakshineswar Kali,Kolkata,2011,10,8,18,1,1,Cloudy,40169
Dakshineswar Kali,Kolkata,2011,10,8,19,1,1,Humid,37658
Dakshineswar Kali,Kolkata,2011,10,8,20,1,1,Clear,44841
Dakshineswar Kali,Kolkata,2011,10,8,21,1,1,Cloudy,35903
Dakshineswar Kali,Kolkata,2011,10,8,22,1,1,Clear,55189
Dakshineswar Kali,Kolkata,2011,10,8,23,1,1,Rain,97694
Dakshineswar Kali,Kolkata,2011,10,9,0,1,1,Rain,62519
Dakshineswar Kali,Kolkata,2011,10,9,1,1,1,Cloudy,39683
Dakshineswar Kali,Kolkata,2011,10,9,2,1,1,Humid,86771
Dakshineswar Kali,Kolkata,2011,10,9,3,1,1,Rain,57798
Dakshineswar Kali,Kolkata,2011,10,9,4,1,1,Clear,49767
Dakshineswar Kali,Kolkata,2011,10,9,5,1,1,Clear,102238
Dakshineswar Kali,Kolkata,2011,10,9,6,1,1,Cloudy,64269
Dakshineswar Kali,Kolkata,2011,10,9,7,1,1,Cloudy,58258
Dakshineswar Kali,Kolkata,2011,10,9,8,1,1,Rain,63445
Dakshineswar Kali,Kolkata,2011,10,9,9,1,1,Rain,76024
Dakshineswar Kali,Kolkata,2011,10,9,10,1,1,Rain,82439
Dakshineswar Kali,Kolkata,2011,10,9,11,1,1,Clear,32009
Dakshineswar Kali,Kolkata,2011,10,9,12,1,1,Humid,49959
Dakshineswar Kali,Kolkata,2011,10,9,13,1,1,Cloudy,59253
Dakshineswar Kali,Kolkata,2011,10,9,14,1,1,Rain,100619
Dakshineswar Kali,Kolkata,2011,10,9,15,1,1,Clear,90751
Dakshineswar Kali,Kolkata,2011,10,9,16,1,1,Clear,51753
Dakshineswar Kali,Kolkata,2011,10,9,17,1,1,Cloudy,65888
Dakshineswar Kali,Kolkata,2011,10,9,18,1,1,Clear,234302
Dakshineswar Kali,Kolkata,2011,10,9,19,1,1,Cloudy,188707
Dakshineswar Kali,Kolkata,2011,10,9,20,1,1,Clear,238287
Dakshineswar Kali,Kolkata,2011,10,9,21,1,1,Clear,164643
Dakshineswar Kali,Kolkata,2011,10,9,22,1,1,Rain,307349
Dakshineswar Kali,Kolkata,2011,10,9,23,1,1,Clear,139859
Dakshineswar Kali,Kolkata,2012,10,1,0,0,1,Humid,93564
Dakshineswar Kali,Kolkata,2012,10,1,1,0,1,Clear,44947
Dakshineswar Kali,Kolkata,2012,10,1,2,0,1,Cloudy,53912
Dakshineswar Kali,Kolkata,2012,10,1,3,0,1,Cloudy,65963
Dakshineswar Kali,Kolkata,2012,10,1,4,0,1,Rain,100417
Dakshineswar Kali,Kolkata,2012,10,1,5,0,1,Clear,37739
Dakshineswar Kali,Kolkata,2012,10,1,6,0,1,Humid,55113
Dakshineswar Kali,Kolkata,2012,10,1,7,0,1,Clear,58062
Dakshineswar Kali,Kolkata,2012,10,1,8,0,1,Rain,106006
Dakshineswar Kali,Kolkata,2012,10,1,9,0,1,Clear,41419
Dakshineswar Kali,Kolkata,2012,10,1,10,0,1,Humid,43124
Dakshineswar Kali,Kolkata,2012,10,1,11,0,1,Cloudy,55599
Dakshineswar Kali,Kolkata,2012,10,1,12,0,1,Clear,68885
Dakshineswar Kali,Kolkata,2012,10,1,13,0,1,Humid,85866
Dakshineswar Kali,Kolkata,2012,10,1,14,0,1,Cloudy,51082
Dakshineswar Kali,Kolkata,2012,10,1,15,0,1,Humid,76458
Dakshineswar Kali,Kolkata,2012,10,1,16,0,1,Rain,73580
Dakshineswar Kali,Kolkata,2012,10,1,17,0,1,Cloudy,61854
Dakshineswar Kali,Kolkata,2012,10,1,18,0,1,Clear,136214
Dakshineswar Kali,Kolkata,2012,10,1,19,0,1,Rain,197929
Dakshineswar Kali,Kolkata,2012,10,1,20,0,1,Clear,189391
Dakshineswar Kali,Kolkata,2012,10,1,21,0,1,Rain,279375
Dakshineswar Kali,Kolkata,2012,10,1,22,0,1,Rain,164813
Dakshineswar Kali,Kolkata,2012,10,1,23,0,1,Cloudy,161986
Dakshineswar Kali,Kolkata,2012,10,2,0,0,1,Cloudy,23387
Dakshineswar Kali,Kolkata,2012,10,2,1,0,1,Cloudy,13966
Dakshineswar Kali,Kolkata,2012,10,2,2,0,1,Cloudy,21726
Dakshineswar Kali,Kolkata,2012,10,2,3,0,1,Rain,14640
Dakshineswar Kali,Kolkata,2012,10,2,4,0,1,Rain,12556
Dakshineswar Kali,Kolkata,2012,10,2,5,0,1,Clear,12688
Dakshineswar Kali,Kolkata,2012,10,2,6,0,1,Cloudy,11828
Dakshineswar Kali,Kolkata,2012,10,2,7,0,1,Clear,11236
Dakshineswar Kali,Kolkata,2012,10,2,8,0,1,Humid,19882
Dakshineswar Kali,Kolkata,2012,10,2,9,0,1,Cloudy,18270
Dakshineswar Kali,Kolkata,2012,10,2,10,0,1,Humid,15006
Dakshineswar Kali,Kolkata,2012,10,2,11,0,1,Rain,15246
Dakshineswar Kali,Kolkata,2012,10,2,12,0,1,Rain,23361
Dakshineswar Kali,Kolkata,2012,10,2,13,0,1,Rain,22090
Dakshineswar Kali,Kolkata,2012,10,2,14,0,1,Clear,18732
Dakshineswar Kali,Kolkata,2012,10,2,15,0,1,Clear,18110
Dakshineswar Kali,Kolkata,2012,10,2,16,0,1,Humid,15882
Dakshineswar Kali,Kolkata,2012,10,2,17,0,1,Humid,23688
Dakshineswar Kali,Kolkata,2012,10,2,18,0,1,Rain,71199
Dakshineswar Kali,Kolkata,2012,10,2,19,0,1,Clear,45419
Dakshineswar Kali,Kolkata,2012,10,2,20,0,1,Rain,29377
Dakshineswar Kali,Kolkata,2012,10,2,21,0,1,Humid,77646
Dakshineswar Kali,Kolkata,2012,10,2,22,0,1,Clear,53139
Dakshineswar Kali,Kolkata,2012,10,2,23,0,1,Cloudy,71001
Dakshineswar Kali,Kolkata,2012,10,3,0,0,1,Clear,10047
Dakshineswar Kali,Kolkata,2012,10,3,1,0,1,Humid,15984
Dakshineswar Kali,Kolkata,2012,10,3,2,0,1,Rain,22974
Dakshineswar Kali,Kolkata,2012,10,3,3,0,1,Humid,13384
Dakshineswar Kali,Kolkata,2012,10,3,4,0,1,Humid,18079
Dakshineswar Kali,Kolkata,2012,10,3,5,0,1,Cloudy,13779
Dakshineswar Kali,Kolkata,2012,10,3,6,0,1,Clear,23000
Dakshineswar Kali,Kolkata,2012,10,3,7,0,1,Rain,15150
Dakshineswar Kali,Kolkata,2012,10,3,8,0,1,Clear,18232
Dakshineswar Kali,Kolkata,2012,10,3,9,0,1,Rain,23087
Dakshineswar Kali,Kolkata,2012,10,3,10,0,1,Cloudy,24117
Dakshineswar Kali,Kolkata,2012,10,3,11,0,1,Rain,24478
Dakshineswar Kali,Kolkata,2012,10,3,12,0,1,Clear,23457
Dakshineswar Kali,Kolkata,2012,10,3,13,0,1,Humid,24189
Dakshineswar Kali,Kolkata,2012,10,3,14,0,1,Cloudy,16137
Dakshineswar Kali,Kolkata,2012,10,3,15,0,1,Humid,15183
Dakshineswar Kali,Kolkata,2012,10,3,16,0,1,Humid,18904
Dakshineswar Kali,Kolkata,2012,10,3,17,0,1,Cloudy,13621
Dakshineswar Kali,Kolkata,2012,10,3,18,0,1,Rain,76093
Dakshineswar Kali,Kolkata,2012,10,3,19,0,1,Rain,36906
Dakshineswar Kali,Kolkata,2012,10,3,20,0,1,Rain,29014
Dakshineswar Kali,Kolkata,2012,10,3,21,0,1,Humid,76191
Dakshineswar Kali,Kolkata,2012,10,3,22,0,1,Clear,35854
Dakshineswar Kali,Kolkata,2012,10,3,23,0,1,Cloudy,46421
Dakshineswar Kali,Kolkata,2012,10,4,0,0,1,Humid,79514
Dakshineswar Kali,Kolkata,2012,10,4,1,0,1,Clear,76008
Dakshineswar Kali,Kolkata,2012,10,4,2,0,1,Clear,70071
Dakshineswar Kali,Kolkata,2012,10,4,3,0,1,Cloudy,47126
Dakshineswar Kali,Kolkata,2012,10,4,4,0,1,Humid,41468
Dakshineswar Kali,Kolkata,2012,10,4,5,0,1,Clear,75220
Dakshineswar Kali,Kolkata,2012,10,4,6,0,1,Cloudy,87034
Dakshineswar Kali,Kolkata,2012,10,4,7,0,1,Cloudy,56029
Dakshineswar Kali,Kolkata,2012,10,4,8,0,1,Humid,41340
Dakshineswar Kali,Kolkata,2012,10,4,9,0,1,Clear,87836
Dakshineswar Kali,Kolkata,2012,10,4,10,0,1,Cloudy,63863
Dakshineswar Kali,Kolkata,2012,10,4,11,0,1,Clear,80778
Dakshineswar Kali,Kolkata,2012,10,4,12,0,1,Rain,40718
Dakshineswar Kali,Kolkata,2012,10,4,13,0,1,Rain,83579
Dakshineswar Kali,Kolkata,2012,10,4,14,0,1,Cloudy,53238
Dakshineswar Kali,Kolkata,2012,10,4,15,0,1,Clear,90881
Dakshineswar Kali,Kolkata,2012,10,4,16,0,1,Clear,60891
Dakshineswar Kali,Kolkata,2012,10,4,17,0,1,Humid,55895
Dakshineswar Kali,Kolkata,2012,10,4,18,0,1,Cloudy,130076
Dakshineswar Kali,Kolkata,2012,10,4,19,0,1,Clear,162833
Dakshineswar Kali,Kolkata,2012,10,4,20,0,1,Rain,216131
Dakshineswar Kali,Kolkata,2012,10,4,21,0,1,Cloudy,195059
Dakshineswar Kali,Kolkata,2012,10,4,22,0,1,Humid,157578
Dakshineswar Kali,Kolkata,2012,10,4,23,0,1,Cloudy,200302
Dakshineswar Kali,Kolkata,2012,10,5,0,0,1,Humid,15304
Dakshineswar Kali,Kolkata,2012,10,5,1,0,1,Rain,23038
Dakshineswar Kali,Kolkata,2012,10,5,2,0,1,Humid,20487
Dakshineswar Kali,Kolkata,2012,10,5,3,0,1,Humid,19565
Dakshineswar Kali,Kolkata,2012,10,5,4,0,1,Humid,18582
Dakshineswar Kali,Kolkata,2012,10,5,5,0,1,Rain,23622
Dakshineswar Kali,Kolkata,2012,10,5,6,0,1,Clear,10695
Dakshineswar Kali,Kolkata,2012,10,5,7,0,1,Cloudy,19990
Dakshineswar Kali,Kolkata,2012,10,5,8,0,1,Humid,23670
Dakshineswar Kali,Kolkata,2012,10,5,9,0,1,Clear,13633
Dakshineswar Kali,Kolkata,2012,10,5,10,0,1,Cloudy,18678
Dakshineswar Kali,Kolkata,2012,10,5,11,0,1,Cloudy,18311
Dakshineswar Kali,Kolkata,2012,10,5,12,0,1,Clear,15554
Dakshineswar Kali,Kolkata,2012,10,5,13,0,1,Rain,24564
Dakshineswar Kali,Kolkata,2012,10,5,14,0,1,Humid,18811
Dakshineswar Kali,Kolkata,2012,10,5,15,0,1,Cloudy,18417
Dakshineswar Kali,Kolkata,2012,10,5,16,0,1,Cloudy,22240
Dakshineswar Kali,Kolkata,2012,10,5,17,0,1,Rain,24553
Dakshineswar Kali,Kolkata,2012,10,5,18,0,1,Rain,68903
Dakshineswar Kali,Kolkata,2012,10,5,19,0,1,Humid,46449
Dakshineswar Kali,Kolkata,2012,10,5,20,0,1,Cloudy,50161
Dakshineswar Kali,Kolkata,2012,10,5,21,0,1,Clear,66046
Dakshineswar Kali,Kolkata,2012,10,5,22,0,1,Humid,68672
Dakshineswar Kali,Kolkata,2012,10,5,23,0,1,Rain,57070
Dakshineswar Kali,Kolkata,2012,10,6,0,1,1,Rain,14762
Dakshineswar Kali,Kolkata,2012,10,6,1,1,1,Cloudy,17166
Dakshineswar Kali,Kolkata,2012,10,6,2,1,1,Cloudy,20551
Dakshineswar Kali,Kolkata,2012,10,6,3,1,1,Cloudy,13477
Dakshineswar Kali,Kolkata,2012,10,6,4,1,1,Cloudy,15275
Dakshineswar Kali,Kolkata,2012,10,6,5,1,1,Humid,13170
Dakshineswar Kali,Kolkata,2012,10,6,6,1,1,Cloudy,21794
Dakshineswar Kali,Kolkata,2012,10,6,7,1,1,Rain,21049
Dakshineswar Kali,Kolkata,2012,10,6,8,1,1,Humid,14795
Dakshineswar Kali,Kolkata,2012,10,6,9,1,1,Cloudy,12235
Dakshineswar Kali,Kolkata,2012,10,6,10,1,1,Rain,16827
Dakshineswar Kali,Kolkata,2012,10,6,11,1,1,Cloudy,17258
Dakshineswar Kali,Kolkata,2012,10,6,12,1,1,Cloudy,16936
Dakshineswar Kali,Kolkata,2012,10,6,13,1,1,Cloudy,19501
Dakshineswar Kali,Kolkata,2012,10,6,14,1,1,Clear,20973
Dakshineswar Kali,Kolkata,2012,10,6,15,1,1,Clear,18116
Dakshineswar Kali,Kolkata,2012,10,6,16,1,1,Rain,15309
Dakshineswar Kali,Kolkata,2012,10,6,17,1,1,Humid,17522
Dakshineswar Kali,Kolkata,2012,10,6,18,1,1,Clear,76521
Dakshineswar Kali,Kolkata,2012,10,6,19,1,1,Clear,55233
Dakshineswar Kali,Kolkata,2012,10,6,20,1,1,Clear,70862
Dakshineswar Kali,Kolkata,2012,10,6,21,1,1,Clear,50721
Dakshineswar Kali,Kolkata,2012,10,6,22,1,1,Rain,80440
Dakshineswar Kali,Kolkata,2012,10,6,23,1,1,Cloudy,30115
Dakshineswar Kali,Kolkata,2012,10,7,0,1,1,Cloudy,18988
Dakshineswar Kali,Kolkata,2012,10,7,1,1,1,Clear,13976
Dakshineswar Kali,Kolkata,2012,10,7,2,1,1,Rain,24544
Dakshineswar Kali,Kolkata,2012,10,7,3,1,1,Cloudy,10501
Dakshineswar Kali,Kolkata,2012,10,7,4,1,1,Rain,13751
Dakshineswar Kali,Kolkata,2012,10,7,5,1,1,Cloudy,14220
Dakshineswar Kali,Kolkata,2012,10,7,6,1,1,Cloudy,10673
Dakshineswar Kali,Kolkata,2012,10,7,7,1,1,Cloudy,20012
Dakshineswar Kali,Kolkata,2012,10,7,8,1,1,Humid,22093
Dakshineswar Kali,Kolkata,2012,10,7,9,1,1,Rain,20948
Dakshineswar Kali,Kolkata,2012,10,7,10,1,1,Rain,12621
Dakshineswar Kali,Kolkata,2012,10,7,11,1,1,Humid,12791
Dakshineswar Kali,Kolkata,2012,10,7,12,1,1,Clear,17654
Dakshineswar Kali,Kolkata,2012,10,7,13,1,1,Cloudy,17477
Dakshineswar Kali,Kolkata,2012,10,7,14,1,1,Rain,22562
Dakshineswar Kali,Kolkata,2012,10,7,15,1,1,Clear,12315
Dakshineswar Kali,Kolkata,2012,10,7,16,1,1,Humid,24762
Dakshineswar Kali,Kolkata,2012,10,7,17,1,1,Rain,10565
Dakshineswar Kali,Kolkata,2012,10,7,18,1,1,Rain,63238
Dakshineswar Kali,Kolkata,2012,10,7,19,1,1,Cloudy,68143
Dakshineswar Kali,Kolkata,2012,10,7,20,1,1,Rain,68972
Dakshineswar Kali,Kolkata,2012,10,7,21,1,1,Rain,84248
Dakshineswar Kali,Kolkata,2012,10,7,22,1,1,Rain,37985
Dakshineswar Kali,Kolkata,2012,10,7,23,1,1,Humid,42016
Dakshineswar Kali,Kolkata,2012,10,8,0,0,1,Rain,19401
Dakshineswar Kali,Kolkata,2012,10,8,1,0,1,Clear,12844
Dakshineswar Kali,Kolkata,2012,10,8,2,0,1,Cloudy,13068
Dakshineswar Kali,Kolkata,2012,10,8,3,0,1,Rain,10271
Dakshineswar Kali,Kolkata,2012,10,8,4,0,1,Clear,15540
Dakshineswar Kali,Kolkata,2012,10,8,5,0,1,Clear,14729
Dakshineswar Kali,Kolkata,2012,10,8,6,0,1,Humid,20557
Dakshineswar Kali,Kolkata,2012,10,8,7,0,1,Cloudy,17579
Dakshineswar Kali,Kolkata,2012,10,8,8,0,1,Clear,14670
Dakshineswar Kali,Kolkata,2012,10,8,9,0,1,Rain,13155
Dakshineswar Kali,Kolkata,2012,10,8,10,0,1,Humid,21800
Dakshineswar Kali,Kolkata,2012,10,8,11,0,1,Rain,24470
Dakshineswar Kali,Kolkata,2012,10,8,12,0,1,Rain,10725
Dakshineswar Kali,Kolkata,2012,10,8,13,0,1,Cloudy,11753
Dakshineswar Kali,Kolkata,2012,10,8,14,0,1,Rain,10019
Dakshineswar Kali,Kolkata,2012,10,8,15,0,1,Rain,17381
Dakshineswar Kali,Kolkata,2012,10,8,16,0,1,Clear,24801
Dakshineswar Kali,Kolkata,2012,10,8,17,0,1,Clear,12347
Dakshineswar Kali,Kolkata,2012,10,8,18,0,1,Cloudy,42646
Dakshineswar Kali,Kolkata,2012,10,8,19,0,1,Cloudy,38745
Dakshineswar Kali,Kolkata,2012,10,8,20,0,1,Humid,78991
Dakshineswar Kali,Kolkata,2012,10,8,21,0,1,Humid,50042
Dakshineswar Kali,Kolkata,2012,10,8,22,0,1,Clear,63765
Dakshineswar Kali,Kolkata,2012,10,8,23,0,1,Humid,70361
Dakshineswar Kali,Kolkata,2012,10,9,0,0,1,Humid,99809
Dakshineswar Kali,Kolkata,2012,10,9,1,0,1,Humid,49131
Dakshineswar Kali,Kolkata,2012,10,9,2,0,1,Humid,79892
Dakshineswar Kali,Kolkata,2012,10,9,3,0,1,Rain,59855
Dakshineswar Kali,Kolkata,2012,10,9,4,0,1,Clear,75600
Dakshineswar Kali,Kolkata,2012,10,9,5,0,1,Humid,71105
Dakshineswar Kali,Kolkata,2012,10,9,6,0,1,Rain,99848
Dakshineswar Kali,Kolkata,2012,10,9,7,0,1,Humid,104240
Dakshineswar Kali,Kolkata,2012,10,9,8,0,1,Rain,96749
Dakshineswar Kali,Kolkata,2012,10,9,9,0,1,Humid,41602
Dakshineswar Kali,Kolkata,2012,10,9,10,0,1,Rain,57132
Dakshineswar Kali,Kolkata,2012,10,9,11,0,1,Cloudy,54703
Dakshineswar Kali,Kolkata,2012,10,9,12,0,1,Humid,67565
Dakshineswar Kali,Kolkata,2012,10,9,13,0,1,Clear,74692
Dakshineswar Kali,Kolkata,2012,10,9,14,0,1,Humid,45054
Dakshineswar Kali,Kolkata,2012,10,9,15,0,1,Humid,43869
Dakshineswar Kali,Kolkata,2012,10,9,16,0,1,Cloudy,52259
Dakshineswar Kali,Kolkata,2012,10,9,17,0,1,Humid,97493
Dakshineswar Kali,Kolkata,2012,10,9,18,0,1,Rain,176700
Dakshineswar Kali,Kolkata,2012,10,9,19,0,1,Clear,172015
Dakshineswar Kali,Kolkata,2012,10,9,20,0,1,Humid,218305
Dakshineswar Kali,Kolkata,2012,10,9,21,0,1,Humid,208356
Dakshineswar Kali,Kolkata,2012,10,9,22,0,1,Humid,228411
Dakshineswar Kali,Kolkata,2012,10,9,23,0,1,Rain,345786
Dakshineswar Kali,Kolkata,2013,10,1,0,0,1,Humid,51576
Dakshineswar Kali,Kolkata,2013,10,1,1,0,1,Cloudy,77405
Dakshineswar Kali,Kolkata,2013,10,1,2,0,1,Clear,48954
Dakshineswar Kali,Kolkata,2013,10,1,3,0,1,Cloudy,54717
Dakshineswar Kali,Kolkata,2013,10,1,4,0,1,Humid,54882
Dakshineswar Kali,Kolkata,2013,10,1,5,0,1,Cloudy,57291
Dakshineswar Kali,Kolkata,2013,10,1,6,0,1,Cloudy,78312
Dakshineswar Kali,Kolkata,2013,10,1,7,0,1,Humid,40701
Dakshineswar Kali,Kolkata,2013,10,1,8,0,1,Clear,100530
Dakshineswar Kali,Kolkata,2013,10,1,9,0,1,Humid,77266
Dakshineswar Kali,Kolkata,2013,10,1,10,0,1,Rain,78097
Dakshineswar Kali,Kolkata,2013,10,1,11,0,1,Rain,62254
Dakshineswar Kali,Kolkata,2013,10,1,12,0,1,Rain,48296
Dakshineswar Kali,Kolkata,2013,10,1,13,0,1,Rain,48251
Dakshineswar Kali,Kolkata,2013,10,1,14,0,1,Cloudy,61369
Dakshineswar Kali,Kolkata,2013,10,1,15,0,1,Rain,61870
Dakshineswar Kali,Kolkata,2013,10,1,16,0,1,Cloudy,67498
Dakshineswar Kali,Kolkata,2013,10,1,17,0,1,Humid,78076
Dakshineswar Kali,Kolkata,2013,10,1,18,0,1,Rain,111595
Dakshineswar Kali,Kolkata,2013,10,1,19,0,1,Rain,216516
Dakshineswar Kali,Kolkata,2013,10,1,20,0,1,Cloudy,325522
Dakshineswar Kali,Kolkata,2013,10,1,21,0,1,Humid,238662
Dakshineswar Kali,Kolkata,2013,10,1,22,0,1,Clear,234987
Dakshineswar Kali,Kolkata,2013,10,1,23,0,1,Rain,326034
Dakshineswar Kali,Kolkata,2013,10,2,0,0,1,Humid,12514
Dakshineswar Kali,Kolkata,2013,10,2,1,0,1,Rain,21841
Dakshineswar Kali,Kolkata,2013,10,2,2,0,1,Rain,17223
Dakshineswar Kali,Kolkata,2013,10,2,3,0,1,Clear,17281
Dakshineswar Kali,Kolkata,2013,10,2,4,0,1,Cloudy,17859
Dakshineswar Kali,Kolkata,2013,10,2,5,0,1,Humid,17263
Dakshineswar Kali,Kolkata,2013,10,2,6,0,1,Clear,20992
Dakshineswar Kali,Kolkata,2013,10,2,7,0,1,Clear,16060
Dakshineswar Kali,Kolkata,2013,10,2,8,0,1,Clear,22766
Dakshineswar Kali,Kolkata,2013,10,2,9,0,1,Rain,21468
Dakshineswar Kali,Kolkata,2013,10,2,10,0,1,Cloudy,17093
Dakshineswar Kali,Kolkata,2013,10,2,11,0,1,Cloudy,12201
Dakshineswar Kali,Kolkata,2013,10,2,12,0,1,Rain,14469
Dakshineswar Kali,Kolkata,2013,10,2,13,0,1,Rain,17243
Dakshineswar Kali,Kolkata,2013,10,2,14,0,1,Clear,15063
Dakshineswar Kali,Kolkata,2013,10,2,15,0,1,Cloudy,21326
Dakshineswar Kali,Kolkata,2013,10,2,16,0,1,Humid,13633
Dakshineswar Kali,Kolkata,2013,10,2,17,0,1,Cloudy,19826
Dakshineswar Kali,Kolkata,2013,10,2,18,0,1,Cloudy,56892
Dakshineswar Kali,Kolkata,2013,10,2,19,0,1,Cloudy,85994
Dakshineswar Kali,Kolkata,2013,10,2,20,0,1,Clear,52735
Dakshineswar Kali,Kolkata,2013,10,2,21,0,1,Cloudy,87347
Dakshineswar Kali,Kolkata,2013,10,2,22,0,1,Clear,85078
Dakshineswar Kali,Kolkata,2013,10,2,23,0,1,Cloudy,42144
Dakshineswar Kali,Kolkata,2013,10,3,0,0,1,Cloudy,11013
Dakshineswar Kali,Kolkata,2013,10,3,1,0,1,Humid,10201
Dakshineswar Kali,Kolkata,2013,10,3,2,0,1,Cloudy,24041
Dakshineswar Kali,Kolkata,2013,10,3,3,0,1,Clear,10590
Dakshineswar Kali,Kolkata,2013,10,3,4,0,1,Cloudy,24094
Dakshineswar Kali,Kolkata,2013,10,3,5,0,1,Cloudy,18773
Dakshineswar Kali,Kolkata,2013,10,3,6,0,1,Clear,15709
Dakshineswar Kali,Kolkata,2013,10,3,7,0,1,Humid,11249
Dakshineswar Kali,Kolkata,2013,10,3,8,0,1,Clear,16229
Dakshineswar Kali,Kolkata,2013,10,3,9,0,1,Cloudy,23840
Dakshineswar Kali,Kolkata,2013,10,3,10,0,1,Rain,20237
Dakshineswar Kali,Kolkata,2013,10,3,11,0,1,Cloudy,12989
Dakshineswar Kali,Kolkata,2013,10,3,12,0,1,Clear,24103
Dakshineswar Kali,Kolkata,2013,10,3,13,0,1,Cloudy,13885
Dakshineswar Kali,Kolkata,2013,10,3,14,0,1,Humid,12131
Dakshineswar Kali,Kolkata,2013,10,3,15,0,1,Clear,24179
Dakshineswar Kali,Kolkata,2013,10,3,16,0,1,Clear,15563
Dakshineswar Kali,Kolkata,2013,10,3,17,0,1,Humid,22825
Dakshineswar Kali,Kolkata,2013,10,3,18,0,1,Rain,38477
Dakshineswar Kali,Kolkata,2013,10,3,19,0,1,Cloudy,37372
Dakshineswar Kali,Kolkata,2013,10,3,20,0,1,Clear,46379
Dakshineswar Kali,Kolkata,2013,10,3,21,0,1,Cloudy,53613
Dakshineswar Kali,Kolkata,2013,10,3,22,0,1,Rain,57116
Dakshineswar Kali,Kolkata,2013,10,3,23,0,1,Humid,61182
Dakshineswar Kali,Kolkata,2013,10,4,0,0,1,Cloudy,86381
Dakshineswar Kali,Kolkata,2013,10,4,1,0,1,Cloudy,77364
Dakshineswar Kali,Kolkata,2013,10,4,2,0,1,Cloudy,93329
Dakshineswar Kali,Kolkata,2013,10,4,3,0,1,Cloudy,53693
Dakshineswar Kali,Kolkata,2013,10,4,4,0,1,Humid,34411
Dakshineswar Kali,Kolkata,2013,10,4,5,0,1,Clear,87297
Dakshineswar Kali,Kolkata,2013,10,4,6,0,1,Cloudy,45229
Dakshineswar Kali,Kolkata,2013,10,4,7,0,1,Rain,45118
Dakshineswar Kali,Kolkata,2013,10,4,8,0,1,Humid,60189
Dakshineswar Kali,Kolkata,2013,10,4,9,0,1,Rain,78867
Dakshineswar Kali,Kolkata,2013,10,4,10,0,1,Clear,68143
Dakshineswar Kali,Kolkata,2013,10,4,11,0,1,Rain,78849
Dakshineswar Kali,Kolkata,2013,10,4,12,0,1,Clear,49917
Dakshineswar Kali,Kolkata,2013,10,4,13,0,1,Clear,47923
Dakshineswar Kali,Kolkata,2013,10,4,14,0,1,Cloudy,93862
Dakshineswar Kali,Kolkata,2013,10,4,15,0,1,Clear,74708
Dakshineswar Kali,Kolkata,2013,10,4,16,0,1,Rain,94237
Dakshineswar Kali,Kolkata,2013,10,4,17,0,1,Humid,78821
Dakshineswar Kali,Kolkata,2013,10,4,18,0,1,Rain,192739
Dakshineswar Kali,Kolkata,2013,10,4,19,0,1,Humid,157105
Dakshineswar Kali,Kolkata,2013,10,4,20,0,1,Clear,222192
