mandal_name,city,datetime,year,day_of_festival,hour_of_day,is_weekend,is_special_day,weather,headcount
Dagdusheth Halwai Ganpati,Pune,2013-09-07 17:00:00,2013,3,17,1,0,Light Rain,28445
Dagdusheth Halwai Ganpati,Pune,2013-09-07 18:00:00,2013,3,18,1,0,Sunny,106525
Dagdusheth Halwai Ganpati,Pune,2013-09-07 19:00:00,2013,3,19,1,0,Cloudy,121611
Dagdusheth Halwai Ganpati,Pune,2013-09-07 20:00:00,2013,3,20,1,0,Cloudy,136569
Dagdusheth Halwai Ganpati,Pune,2013-09-07 21:00:00,2013,3,21,1,0,Sunny,92238
Dagdusheth Halwai Ganpati,Pune,2013-09-07 22:00:00,2013,3,22,1,0,Light Rain,121746
Dagdusheth Halwai Ganpati,Pune,2013-09-07 23:00:00,2013,3,23,1,0,Sunny,125849
Dagdusheth Halwai Ganpati,Pune,2013-09-08 00:00:00,2013,4,0,1,0,Humid,34035
Dagdusheth Halwai Ganpati,Pune,2013-09-08 01:00:00,2013,4,1,1,0,Humid,8039
Dagdusheth Halwai Ganpati,Pune,2013-09-08 02:00:00,2013,4,2,1,0,Light Rain,3980
Dagdusheth Halwai Ganpati,Pune,2013-09-08 03:00:00,2013,4,3,1,0,Light Rain,6051
Dagdusheth Halwai Ganpati,Pune,2013-09-08 04:00:00,2013,4,4,1,0,Light Rain,1913
Dagdusheth Halwai Ganpati,Pune,2013-09-08 05:00:00,2013,4,5,1,0,Heavy Rain,2787
Dagdusheth Halwai Ganpati,Pune,2013-09-08 06:00:00,2013,4,6,1,0,Cloudy,26786
Dagdusheth Halwai Ganpati,Pune,2013-09-08 07:00:00,2013,4,7,1,0,Humid,34754
Dagdusheth Halwai Ganpati,Pune,2013-09-08 08:00:00,2013,4,8,1,0,Sunny,33424
Dagdusheth Halwai Ganpati,Pune,2013-09-08 09:00:00,2013,4,9,1,0,Sunny,23744
Dagdusheth Halwai Ganpati,Pune,2013-09-08 10:00:00,2013,4,10,1,0,Sunny,33537
Dagdusheth Halwai Ganpati,Pune,2013-09-08 11:00:00,2013,4,11,1,0,Cloudy,28830
Dagdusheth Halwai Ganpati,Pune,2013-09-08 12:00:00,2013,4,12,1,0,Sunny,34006
Dagdusheth Halwai Ganpati,Pune,2013-09-08 13:00:00,2013,4,13,1,0,Cloudy,25755
Dagdusheth Halwai Ganpati,Pune,2013-09-08 14:00:00,2013,4,14,1,0,Cloudy,22140
Dagdusheth Halwai Ganpati,Pune,2013-09-08 15:00:00,2013,4,15,1,0,Cloudy,29689
Dagdusheth Halwai Ganpati,Pune,2013-09-08 16:00:00,2013,4,16,1,0,Light Rain,18741
Dagdusheth Halwai Ganpati,Pune,2013-09-08 17:00:00,2013,4,17,1,0,Cloudy,34543
Dagdusheth Halwai Ganpati,Pune,2013-09-08 18:00:00,2013,4,18,1,0,Heavy Rain,48694
Dagdusheth Halwai Ganpati,Pune,2013-09-08 19:00:00,2013,4,19,1,0,Sunny,65134
Dagdusheth Halwai Ganpati,Pune,2013-09-08 20:00:00,2013,4,20,1,0,Light Rain,80890
Dagdusheth Halwai Ganpati,Pune,2013-09-08 21:00:00,2013,4,21,1,0,Cloudy,120808
Dagdusheth Halwai Ganpati,Pune,2013-09-08 22:00:00,2013,4,22,1,0,Sunny,88444
Dagdusheth Halwai Ganpati,Pune,2013-09-08 23:00:00,2013,4,23,1,0,Cloudy,93426
Dagdusheth Halwai Ganpati,Pune,2013-09-09 00:00:00,2013,5,0,0,1,Light Rain,9577
Dagdusheth Halwai Ganpati,Pune,2013-09-09 01:00:00,2013,5,1,0,1,Sunny,3827
Dagdusheth Halwai Ganpati,Pune,2013-09-09 02:00:00,2013,5,2,0,1,Light Rain,1288
Dagdusheth Halwai Ganpati,Pune,2013-09-09 03:00:00,2013,5,3,0,1,Cloudy,7889
Dagdusheth Halwai Ganpati,Pune,2013-09-09 04:00:00,2013,5,4,0,1,Sunny,3383
Dagdusheth Halwai Ganpati,Pune,2013-09-09 05:00:00,2013,5,5,0,1,Humid,4799
Dagdusheth Halwai Ganpati,Pune,2013-09-09 06:00:00,2013,5,6,0,1,Humid,20484
Dagdusheth Halwai Ganpati,Pune,2013-09-09 07:00:00,2013,5,7,0,1,Light Rain,9458
Dagdusheth Halwai Ganpati,Pune,2013-09-09 08:00:00,2013,5,8,0,1,Heavy Rain,7183
Dagdusheth Halwai Ganpati,Pune,2013-09-09 09:00:00,2013,5,9,0,1,Cloudy,16166
Dagdusheth Halwai Ganpati,Pune,2013-09-09 10:00:00,2013,5,10,0,1,Sunny,20312
Dagdusheth Halwai Ganpati,Pune,2013-09-09 11:00:00,2013,5,11,0,1,Light Rain,15232
Dagdusheth Halwai Ganpati,Pune,2013-09-09 12:00:00,2013,5,12,0,1,Cloudy,19708
Dagdusheth Halwai Ganpati,Pune,2013-09-09 13:00:00,2013,5,13,0,1,Heavy Rain,5143
Dagdusheth Halwai Ganpati,Pune,2013-09-09 14:00:00,2013,5,14,0,1,Heavy Rain,8640
Dagdusheth Halwai Ganpati,Pune,2013-09-09 15:00:00,2013,5,15,0,1,Cloudy,21549
Dagdusheth Halwai Ganpati,Pune,2013-09-09 16:00:00,2013,5,16,0,1,Humid,20073
Dagdusheth Halwai Ganpati,Pune,2013-09-09 17:00:00,2013,5,17,0,1,Heavy Rain,9694
Dagdusheth Halwai Ganpati,Pune,2013-09-09 18:00:00,2013,5,18,0,1,Light Rain,33379
Dagdusheth Halwai Ganpati,Pune,2013-09-09 19:00:00,2013,5,19,0,1,Sunny,64601
Dagdusheth Halwai Ganpati,Pune,2013-09-09 20:00:00,2013,5,20,0,1,Sunny,65502
Dagdusheth Halwai Ganpati,Pune,2013-09-09 21:00:00,2013,5,21,0,1,Humid,46240
Dagdusheth Halwai Ganpati,Pune,2013-09-09 22:00:00,2013,5,22,0,1,Light Rain,42663
Dagdusheth Halwai Ganpati,Pune,2013-09-09 23:00:00,2013,5,23,0,1,Heavy Rain,22470
Dagdusheth Halwai Ganpati,Pune,2013-09-10 00:00:00,2013,6,0,0,0,Sunny,13196
Dagdusheth Halwai Ganpati,Pune,2013-09-10 01:00:00,2013,6,1,0,0,Heavy Rain,1075
Dagdusheth Halwai Ganpati,Pune,2013-09-10 02:00:00,2013,6,2,0,0,Humid,7072
Dagdusheth Halwai Ganpati,Pune,2013-09-10 03:00:00,2013,6,3,0,0,Cloudy,5503
Dagdusheth Halwai Ganpati,Pune,2013-09-10 04:00:00,2013,6,4,0,0,Sunny,5709
Dagdusheth Halwai Ganpati,Pune,2013-09-10 05:00:00,2013,6,5,0,0,Humid,5328
Dagdusheth Halwai Ganpati,Pune,2013-09-10 06:00:00,2013,6,6,0,0,Cloudy,18493
Dagdusheth Halwai Ganpati,Pune,2013-09-10 07:00:00,2013,6,7,0,0,Sunny,18719
Dagdusheth Halwai Ganpati,Pune,2013-09-10 08:00:00,2013,6,8,0,0,Light Rain,15977
Dagdusheth Halwai Ganpati,Pune,2013-09-10 09:00:00,2013,6,9,0,0,Humid,13682
Dagdusheth Halwai Ganpati,Pune,2013-09-10 10:00:00,2013,6,10,0,0,Cloudy,17225
Dagdusheth Halwai Ganpati,Pune,2013-09-10 11:00:00,2013,6,11,0,0,Humid,18844
Dagdusheth Halwai Ganpati,Pune,2013-09-10 12:00:00,2013,6,12,0,0,Heavy Rain,8303
Dagdusheth Halwai Ganpati,Pune,2013-09-10 13:00:00,2013,6,13,0,0,Humid,17042
Dagdusheth Halwai Ganpati,Pune,2013-09-10 14:00:00,2013,6,14,0,0,Cloudy,20162
Dagdusheth Halwai Ganpati,Pune,2013-09-10 15:00:00,2013,6,15,0,0,Light Rain,15408
Dagdusheth Halwai Ganpati,Pune,2013-09-10 16:00:00,2013,6,16,0,0,Light Rain,9886
Dagdusheth Halwai Ganpati,Pune,2013-09-10 17:00:00,2013,6,17,0,0,Light Rain,13778
Dagdusheth Halwai Ganpati,Pune,2013-09-10 18:00:00,2013,6,18,0,0,Heavy Rain,19801
Dagdusheth Halwai Ganpati,Pune,2013-09-10 19:00:00,2013,6,19,0,0,Light Rain,42672
Dagdusheth Halwai Ganpati,Pune,2013-09-10 20:00:00,2013,6,20,0,0,Cloudy,69893
Dagdusheth Halwai Ganpati,Pune,2013-09-10 21:00:00,2013,6,21,0,0,Humid,72989
Dagdusheth Halwai Ganpati,Pune,2013-09-10 22:00:00,2013,6,22,0,0,Sunny,76288
Dagdusheth Halwai Ganpati,Pune,2013-09-10 23:00:00,2013,6,23,0,0,Sunny,51894
Dagdusheth Halwai Ganpati,Pune,2013-09-11 00:00:00,2013,7,0,0,1,Light Rain,13566
Dagdusheth Halwai Ganpati,Pune,2013-09-11 01:00:00,2013,7,1,0,1,Sunny,6851
Dagdusheth Halwai Ganpati,Pune,2013-09-11 02:00:00,2013,7,2,0,1,Heavy Rain,926
Dagdusheth Halwai Ganpati,Pune,2013-09-11 03:00:00,2013,7,3,0,1,Heavy Rain,3419
Dagdusheth Halwai Ganpati,Pune,2013-09-11 04:00:00,2013,7,4,0,1,Sunny,2246
Dagdusheth Halwai Ganpati,Pune,2013-09-11 05:00:00,2013,7,5,0,1,Sunny,2327
Dagdusheth Halwai Ganpati,Pune,2013-09-11 06:00:00,2013,7,6,0,1,Light Rain,9109
Dagdusheth Halwai Ganpati,Pune,2013-09-11 07:00:00,2013,7,7,0,1,Sunny,21083
Dagdusheth Halwai Ganpati,Pune,2013-09-11 08:00:00,2013,7,8,0,1,Heavy Rain,7001
Dagdusheth Halwai Ganpati,Pune,2013-09-11 09:00:00,2013,7,9,0,1,Humid,16916
Dagdusheth Halwai Ganpati,Pune,2013-09-11 10:00:00,2013,7,10,0,1,Sunny,23772
Dagdusheth Halwai Ganpati,Pune,2013-09-11 11:00:00,2013,7,11,0,1,Light Rain,15618
Dagdusheth Halwai Ganpati,Pune,2013-09-11 12:00:00,2013,7,12,0,1,Heavy Rain,6996
Dagdusheth Halwai Ganpati,Pune,2013-09-11 13:00:00,2013,7,13,0,1,Cloudy,19546
Dagdusheth Halwai Ganpati,Pune,2013-09-11 14:00:00,2013,7,14,0,1,Heavy Rain,7889
Dagdusheth Halwai Ganpati,Pune,2013-09-11 15:00:00,2013,7,15,0,1,Sunny,19909
Dagdusheth Halwai Ganpati,Pune,2013-09-11 16:00:00,2013,7,16,0,1,Light Rain,9370
Dagdusheth Halwai Ganpati,Pune,2013-09-11 17:00:00,2013,7,17,0,1,Heavy Rain,8027
Dagdusheth Halwai Ganpati,Pune,2013-09-11 18:00:00,2013,7,18,0,1,Heavy Rain,20219
Dagdusheth Halwai Ganpati,Pune,2013-09-11 19:00:00,2013,7,19,0,1,Sunny,70154
Dagdusheth Halwai Ganpati,Pune,2013-09-11 20:00:00,2013,7,20,0,1,Sunny,53939
Dagdusheth Halwai Ganpati,Pune,2013-09-11 21:00:00,2013,7,21,0,1,Cloudy,62320
Dagdusheth Halwai Ganpati,Pune,2013-09-11 22:00:00,2013,7,22,0,1,Humid,52087
Dagdusheth Halwai Ganpati,Pune,2013-09-11 23:00:00,2013,7,23,0,1,Heavy Rain,20842
Dagdusheth Halwai Ganpati,Pune,2013-09-12 00:00:00,2013,8,0,0,0,Heavy Rain,6165
Dagdusheth Halwai Ganpati,Pune,2013-09-12 01:00:00,2013,8,1,0,0,Heavy Rain,2658
Dagdusheth Halwai Ganpati,Pune,2013-09-12 02:00:00,2013,8,2,0,0,Humid,2288
Dagdusheth Halwai Ganpati,Pune,2013-09-12 03:00:00,2013,8,3,0,0,Humid,5172
Dagdusheth Halwai Ganpati,Pune,2013-09-12 04:00:00,2013,8,4,0,0,Heavy Rain,3237
Dagdusheth Halwai Ganpati,Pune,2013-09-12 05:00:00,2013,8,5,0,0,Humid,4531
Dagdusheth Halwai Ganpati,Pune,2013-09-12 06:00:00,2013,8,6,0,0,Heavy Rain,5302
Dagdusheth Halwai Ganpati,Pune,2013-09-12 07:00:00,2013,8,7,0,0,Sunny,16616
Dagdusheth Halwai Ganpati,Pune,2013-09-12 08:00:00,2013,8,8,0,0,Cloudy,20382
Dagdusheth Halwai Ganpati,Pune,2013-09-12 09:00:00,2013,8,9,0,0,Light Rain,10234
Dagdusheth Halwai Ganpati,Pune,2013-09-12 10:00:00,2013,8,10,0,0,Sunny,21361
Dagdusheth Halwai Ganpati,Pune,2013-09-12 11:00:00,2013,8,11,0,0,Sunny,22397
Dagdusheth Halwai Ganpati,Pune,2013-09-12 12:00:00,2013,8,12,0,0,Humid,12960
Dagdusheth Halwai Ganpati,Pune,2013-09-12 13:00:00,2013,8,13,0,0,Sunny,18893
Dagdusheth Halwai Ganpati,Pune,2013-09-12 14:00:00,2013,8,14,0,0,Cloudy,21497
Dagdusheth Halwai Ganpati,Pune,2013-09-12 15:00:00,2013,8,15,0,0,Sunny,12604
Dagdusheth Halwai Ganpati,Pune,2013-09-12 16:00:00,2013,8,16,0,0,Heavy Rain,5203
Dagdusheth Halwai Ganpati,Pune,2013-09-12 17:00:00,2013,8,17,0,0,Humid,22395
Dagdusheth Halwai Ganpati,Pune,2013-09-12 18:00:00,2013,8,18,0,0,Sunny,46494
Dagdusheth Halwai Ganpati,Pune,2013-09-12 19:00:00,2013,8,19,0,0,Humid,76449
Dagdusheth Halwai Ganpati,Pune,2013-09-12 20:00:00,2013,8,20,0,0,Light Rain,44554
Dagdusheth Halwai Ganpati,Pune,2013-09-12 21:00:00,2013,8,21,0,0,Humid,63192
Dagdusheth Halwai Ganpati,Pune,2013-09-12 22:00:00,2013,8,22,0,0,Humid,90033
Dagdusheth Halwai Ganpati,Pune,2013-09-12 23:00:00,2013,8,23,0,0,Light Rain,51045
Dagdusheth Halwai Ganpati,Pune,2013-09-13 00:00:00,2013,9,0,0,0,Sunny,21011
Dagdusheth Halwai Ganpati,Pune,2013-09-13 01:00:00,2013,9,1,0,0,Sunny,5673
Dagdusheth Halwai Ganpati,Pune,2013-09-13 02:00:00,2013,9,2,0,0,Cloudy,8690
Dagdusheth Halwai Ganpati,Pune,2013-09-13 03:00:00,2013,9,3,0,0,Light Rain,2285
Dagdusheth Halwai Ganpati,Pune,2013-09-13 04:00:00,2013,9,4,0,0,Cloudy,4552
Dagdusheth Halwai Ganpati,Pune,2013-09-13 05:00:00,2013,9,5,0,0,Sunny,6346
Dagdusheth Halwai Ganpati,Pune,2013-09-13 06:00:00,2013,9,6,0,0,Light Rain,9968
Dagdusheth Halwai Ganpati,Pune,2013-09-13 07:00:00,2013,9,7,0,0,Humid,13865
Dagdusheth Halwai Ganpati,Pune,2013-09-13 08:00:00,2013,9,8,0,0,Humid,16196
Dagdusheth Halwai Ganpati,Pune,2013-09-13 09:00:00,2013,9,9,0,0,Sunny,16205
Dagdusheth Halwai Ganpati,Pune,2013-09-13 10:00:00,2013,9,10,0,0,Humid,13755
Dagdusheth Halwai Ganpati,Pune,2013-09-13 11:00:00,2013,9,11,0,0,Heavy Rain,7106
Dagdusheth Halwai Ganpati,Pune,2013-09-13 12:00:00,2013,9,12,0,0,Sunny,23420
Dagdusheth Halwai Ganpati,Pune,2013-09-13 13:00:00,2013,9,13,0,0,Heavy Rain,7960
Dagdusheth Halwai Ganpati,Pune,2013-09-13 14:00:00,2013,9,14,0,0,Light Rain,10564
Dagdusheth Halwai Ganpati,Pune,2013-09-13 15:00:00,2013,9,15,0,0,Humid,15009
Dagdusheth Halwai Ganpati,Pune,2013-09-13 16:00:00,2013,9,16,0,0,Sunny,21578
Dagdusheth Halwai Ganpati,Pune,2013-09-13 17:00:00,2013,9,17,0,0,Humid,16256
Dagdusheth Halwai Ganpati,Pune,2013-09-13 18:00:00,2013,9,18,0,0,Sunny,75497
Dagdusheth Halwai Ganpati,Pune,2013-09-13 19:00:00,2013,9,19,0,0,Light Rain,41000
Dagdusheth Halwai Ganpati,Pune,2013-09-13 20:00:00,2013,9,20,0,0,Light Rain,51648
Dagdusheth Halwai Ganpati,Pune,2013-09-13 21:00:00,2013,9,21,0,0,Light Rain,23560
Dagdusheth Halwai Ganpati,Pune,2013-09-13 22:00:00,2013,9,22,0,0,Sunny,76993
Dagdusheth Halwai Ganpati,Pune,2013-09-13 23:00:00,2013,9,23,0,0,Cloudy,80238
Dagdusheth Halwai Ganpati,Pune,2013-09-14 00:00:00,2013,10,0,1,1,Cloudy,45358
Dagdusheth Halwai Ganpati,Pune,2013-09-14 01:00:00,2013,10,1,1,1,Sunny,7842
Dagdusheth Halwai Ganpati,Pune,2013-09-14 02:00:00,2013,10,2,1,1,Humid,9748
Dagdusheth Halwai Ganpati,Pune,2013-09-14 03:00:00,2013,10,3,1,1,Humid,10515
Dagdusheth Halwai Ganpati,Pune,2013-09-14 04:00:00,2013,10,4,1,1,Heavy Rain,4345
Dagdusheth Halwai Ganpati,Pune,2013-09-14 05:00:00,2013,10,5,1,1,Cloudy,4629
Dagdusheth Halwai Ganpati,Pune,2013-09-14 06:00:00,2013,10,6,1,1,Sunny,28071
Dagdusheth Halwai Ganpati,Pune,2013-09-14 07:00:00,2013,10,7,1,1,Humid,18098
Dagdusheth Halwai Ganpati,Pune,2013-09-14 08:00:00,2013,10,8,1,1,Sunny,28808
Dagdusheth Halwai Ganpati,Pune,2013-09-14 09:00:00,2013,10,9,1,1,Humid,47868
Dagdusheth Halwai Ganpati,Pune,2013-09-14 10:00:00,2013,10,10,1,1,Heavy Rain,7992
Dagdusheth Halwai Ganpati,Pune,2013-09-14 11:00:00,2013,10,11,1,1,Light Rain,26038
Dagdusheth Halwai Ganpati,Pune,2013-09-14 12:00:00,2013,10,12,1,1,Humid,39930
Dagdusheth Halwai Ganpati,Pune,2013-09-14 13:00:00,2013,10,13,1,1,Humid,34054
Dagdusheth Halwai Ganpati,Pune,2013-09-14 14:00:00,2013,10,14,1,1,Humid,20108
Dagdusheth Halwai Ganpati,Pune,2013-09-14 15:00:00,2013,10,15,1,1,Humid,45120
Dagdusheth Halwai Ganpati,Pune,2013-09-14 16:00:00,2013,10,16,1,1,Sunny,36019
Dagdusheth Halwai Ganpati,Pune,2013-09-14 17:00:00,2013,10,17,1,1,Sunny,23502
Dagdusheth Halwai Ganpati,Pune,2013-09-14 18:00:00,2013,10,18,1,1,Heavy Rain,44994
Dagdusheth Halwai Ganpati,Pune,2013-09-14 19:00:00,2013,10,19,1,1,Light Rain,59341
Dagdusheth Halwai Ganpati,Pune,2013-09-14 20:00:00,2013,10,20,1,1,Heavy Rain,65388
Dagdusheth Halwai Ganpati,Pune,2013-09-14 21:00:00,2013,10,21,1,1,Sunny,104498
Dagdusheth Halwai Ganpati,Pune,2013-09-14 22:00:00,2013,10,22,1,1,Humid,94976
Dagdusheth Halwai Ganpati,Pune,2013-09-14 23:00:00,2013,10,23,1,1,Cloudy,75257
Dagdusheth Halwai Ganpati,Pune,2013-09-15 00:00:00,2013,11,0,1,1,Light Rain,69037
Dagdusheth Halwai Ganpati,Pune,2013-09-15 01:00:00,2013,11,1,1,1,Heavy Rain,12645
Dagdusheth Halwai Ganpati,Pune,2013-09-15 02:00:00,2013,11,2,1,1,Humid,32095
Dagdusheth Halwai Ganpati,Pune,2013-09-15 03:00:00,2013,11,3,1,1,Heavy Rain,13759
Dagdusheth Halwai Ganpati,Pune,2013-09-15 04:00:00,2013,11,4,1,1,Light Rain,24883
Dagdusheth Halwai Ganpati,Pune,2013-09-15 05:00:00,2013,11,5,1,1,Sunny,43279
Dagdusheth Halwai Ganpati,Pune,2013-09-15 06:00:00,2013,11,6,1,1,Sunny,146615
Dagdusheth Halwai Ganpati,Pune,2013-09-15 07:00:00,2013,11,7,1,1,Cloudy,141573
Dagdusheth Halwai Ganpati,Pune,2013-09-15 08:00:00,2013,11,8,1,1,Humid,186441
Dagdusheth Halwai Ganpati,Pune,2013-09-15 09:00:00,2013,11,9,1,1,Light Rain,62851
Dagdusheth Halwai Ganpati,Pune,2013-09-15 10:00:00,2013,11,10,1,1,Humid,117549
Dagdusheth Halwai Ganpati,Pune,2013-09-15 11:00:00,2013,11,11,1,1,Heavy Rain,54836
Dagdusheth Halwai Ganpati,Pune,2013-09-15 12:00:00,2013,11,12,1,1,Sunny,140860
Dagdusheth Halwai Ganpati,Pune,2013-09-15 13:00:00,2013,11,13,1,1,Humid,198823
Dagdusheth Halwai Ganpati,Pune,2013-09-15 14:00:00,2013,11,14,1,1,Humid,104669
Dagdusheth Halwai Ganpati,Pune,2013-09-15 15:00:00,2013,11,15,1,1,Sunny,95790
Dagdusheth Halwai Ganpati,Pune,2013-09-15 16:00:00,2013,11,16,1,1,Heavy Rain,61642
Dagdusheth Halwai Ganpati,Pune,2013-09-15 17:00:00,2013,11,17,1,1,Cloudy,174124
Dagdusheth Halwai Ganpati,Pune,2013-09-15 18:00:00,2013,11,18,1,1,Cloudy,557301
Dagdusheth Halwai Ganpati,Pune,2013-09-15 19:00:00,2013,11,19,1,1,Humid,496241
Dagdusheth Halwai Ganpati,Pune,2013-09-15 20:00:00,2013,11,20,1,1,Humid,337077
Dagdusheth Halwai Ganpati,Pune,2013-09-15 21:00:00,2013,11,21,1,1,Humid,404870
Dagdusheth Halwai Ganpati,Pune,2013-09-15 22:00:00,2013,11,22,1,1,Humid,455548
Dagdusheth Halwai Ganpati,Pune,2013-09-15 23:00:00,2013,11,23,1,1,Cloudy,579816
Dagdusheth Halwai Ganpati,Pune,2014-09-05 00:00:00,2014,1,0,0,1,Sunny,53548
Dagdusheth Halwai Ganpati,Pune,2014-09-05 01:00:00,2014,1,1,0,1,Light Rain,4664
Dagdusheth Halwai Ganpati,Pune,2014-09-05 02:00:00,2014,1,2,0,1,Humid,11763
Dagdusheth Halwai Ganpati,Pune,2014-09-05 03:00:00,2014,1,3,0,1,Humid,10277
Dagdusheth Halwai Ganpati,Pune,2014-09-05 04:00:00,2014,1,4,0,1,Sunny,17276
Dagdusheth Halwai Ganpati,Pune,2014-09-05 05:00:00,2014,1,5,0,1,Sunny,16196
Dagdusheth Halwai Ganpati,Pune,2014-09-05 06:00:00,2014,1,6,0,1,Heavy Rain,26872
Dagdusheth Halwai Ganpati,Pune,2014-09-05 07:00:00,2014,1,7,0,1,Sunny,56021
Dagdusheth Halwai Ganpati,Pune,2014-09-05 08:00:00,2014,1,8,0,1,Sunny,62926
Dagdusheth Halwai Ganpati,Pune,2014-09-05 09:00:00,2014,1,9,0,1,Cloudy,38666
Dagdusheth Halwai Ganpati,Pune,2014-09-05 10:00:00,2014,1,10,0,1,Light Rain,32457
Dagdusheth Halwai Ganpati,Pune,2014-09-05 11:00:00,2014,1,11,0,1,Heavy Rain,21769
Dagdusheth Halwai Ganpati,Pune,2014-09-05 12:00:00,2014,1,12,0,1,Light Rain,33267
Dagdusheth Halwai Ganpati,Pune,2014-09-05 13:00:00,2014,1,13,0,1,Humid,67093
Dagdusheth Halwai Ganpati,Pune,2014-09-05 14:00:00,2014,1,14,0,1,Cloudy,49689
Dagdusheth Halwai Ganpati,Pune,2014-09-05 15:00:00,2014,1,15,0,1,Humid,35490
Dagdusheth Halwai Ganpati,Pune,2014-09-05 16:00:00,2014,1,16,0,1,Light Rain,37475
Dagdusheth Halwai Ganpati,Pune,2014-09-05 17:00:00,2014,1,17,0,1,Light Rain,31432
Dagdusheth Halwai Ganpati,Pune,2014-09-05 18:00:00,2014,1,18,0,1,Light Rain,159728
Dagdusheth Halwai Ganpati,Pune,2014-09-05 19:00:00,2014,1,19,0,1,Sunny,218239
Dagdusheth Halwai Ganpati,Pune,2014-09-05 20:00:00,2014,1,20,0,1,Humid,80771
Dagdusheth Halwai Ganpati,Pune,2014-09-05 21:00:00,2014,1,21,0,1,Heavy Rain,64813
Dagdusheth Halwai Ganpati,Pune,2014-09-05 22:00:00,2014,1,22,0,1,Humid,145543
Dagdusheth Halwai Ganpati,Pune,2014-09-05 23:00:00,2014,1,23,0,1,Heavy Rain,65255
Dagdusheth Halwai Ganpati,Pune,2014-09-06 00:00:00,2014,2,0,1,0,Light Rain,20344
Dagdusheth Halwai Ganpati,Pune,2014-09-06 01:00:00,2014,2,1,1,0,Humid,7721
Dagdusheth Halwai Ganpati,Pune,2014-09-06 02:00:00,2014,2,2,1,0,Humid,7136
Dagdusheth Halwai Ganpati,Pune,2014-09-06 03:00:00,2014,2,3,1,0,Heavy Rain,4728
Dagdusheth Halwai Ganpati,Pune,2014-09-06 04:00:00,2014,2,4,1,0,Heavy Rain,4064
Dagdusheth Halwai Ganpati,Pune,2014-09-06 05:00:00,2014,2,5,1,0,Heavy Rain,3693
Dagdusheth Halwai Ganpati,Pune,2014-09-06 06:00:00,2014,2,6,1,0,Cloudy,32498
Dagdusheth Halwai Ganpati,Pune,2014-09-06 07:00:00,2014,2,7,1,0,Cloudy,33537
Dagdusheth Halwai Ganpati,Pune,2014-09-06 08:00:00,2014,2,8,1,0,Heavy Rain,9568
Dagdusheth Halwai Ganpati,Pune,2014-09-06 09:00:00,2014,2,9,1,0,Cloudy,29304
Dagdusheth Halwai Ganpati,Pune,2014-09-06 10:00:00,2014,2,10,1,0,Heavy Rain,10336
Dagdusheth Halwai Ganpati,Pune,2014-09-06 11:00:00,2014,2,11,1,0,Heavy Rain,16921
Dagdusheth Halwai Ganpati,Pune,2014-09-06 12:00:00,2014,2,12,1,0,Sunny,23185
Dagdusheth Halwai Ganpati,Pune,2014-09-06 13:00:00,2014,2,13,1,0,Cloudy,35146
Dagdusheth Halwai Ganpati,Pune,2014-09-06 14:00:00,2014,2,14,1,0,Cloudy,23248
Dagdusheth Halwai Ganpati,Pune,2014-09-06 15:00:00,2014,2,15,1,0,Sunny,45091
Dagdusheth Halwai Ganpati,Pune,2014-09-06 16:00:00,2014,2,16,1,0,Heavy Rain,11774
Dagdusheth Halwai Ganpati,Pune,2014-09-06 17:00:00,2014,2,17,1,0,Sunny,40304
Dagdusheth Halwai Ganpati,Pune,2014-09-06 18:00:00,2014,2,18,1,0,Light Rain,43982
Dagdusheth Halwai Ganpati,Pune,2014-09-06 19:00:00,2014,2,19,1,0,Cloudy,55840
Dagdusheth Halwai Ganpati,Pune,2014-09-06 20:00:00,2014,2,20,1,0,Sunny,91587
Dagdusheth Halwai Ganpati,Pune,2014-09-06 21:00:00,2014,2,21,1,0,Cloudy,92425
Dagdusheth Halwai Ganpati,Pune,2014-09-06 22:00:00,2014,2,22,1,0,Light Rain,78481
Dagdusheth Halwai Ganpati,Pune,2014-09-06 23:00:00,2014,2,23,1,0,Sunny,92546
Dagdusheth Halwai Ganpati,Pune,2014-09-07 00:00:00,2014,3,0,1,0,Humid,32244
Dagdusheth Halwai Ganpati,Pune,2014-09-07 01:00:00,2014,3,1,1,0,Heavy Rain,3874
Dagdusheth Halwai Ganpati,Pune,2014-09-07 02:00:00,2014,3,2,1,0,Humid,5514
Dagdusheth Halwai Ganpati,Pune,2014-09-07 03:00:00,2014,3,3,1,0,Cloudy,11440
Dagdusheth Halwai Ganpati,Pune,2014-09-07 04:00:00,2014,3,4,1,0,Cloudy,8213
Dagdusheth Halwai Ganpati,Pune,2014-09-07 05:00:00,2014,3,5,1,0,Sunny,14003
Dagdusheth Halwai Ganpati,Pune,2014-09-07 06:00:00,2014,3,6,1,0,Humid,30600
Dagdusheth Halwai Ganpati,Pune,2014-09-07 07:00:00,2014,3,7,1,0,Sunny,39778
Dagdusheth Halwai Ganpati,Pune,2014-09-07 08:00:00,2014,3,8,1,0,Heavy Rain,13003
Dagdusheth Halwai Ganpati,Pune,2014-09-07 09:00:00,2014,3,9,1,0,Heavy Rain,15868
Dagdusheth Halwai Ganpati,Pune,2014-09-07 10:00:00,2014,3,10,1,0,Heavy Rain,15031
Dagdusheth Halwai Ganpati,Pune,2014-09-07 11:00:00,2014,3,11,1,0,Light Rain,24891
