temple_name,city,year,month,day_of_month,time_slot,is_holiday,is_festival,weather,headcount
Somnath,Gujarat,2011,10,9,15,1,1,Heavy Rain,25037
Somnath,Gujarat,2011,10,9,16,1,1,Heavy Rain,42535
Somnath,Gujarat,2011,10,9,17,1,1,Cloudy,22062
Somnath,Gujarat,2011,10,9,18,1,1,Humid,59288
Somnath,Gujarat,2011,10,9,19,1,1,Heavy Rain,46153
Somnath,Gujarat,2011,10,9,20,1,1,Humid,30430
Somnath,Gujarat,2011,10,9,21,1,1,Heavy Rain,30350
Somnath,Gujarat,2011,10,9,22,1,1,Cloudy,56014
Somnath,Gujarat,2011,10,9,23,1,1,Heavy Rain,33080
Somnath,Gujarat,2012,10,1,0,0,1,Sunny,12256
Somnath,Gujarat,2012,10,1,1,0,1,Sunny,25299
Somnath,Gujarat,2012,10,1,2,0,1,Light Rain,16722
Somnath,Gujarat,2012,10,1,3,0,1,Sunny,27539
Somnath,Gujarat,2012,10,1,4,0,1,Humid,23357
Somnath,Gujarat,2012,10,1,5,0,1,Sunny,20799
Somnath,Gujarat,2012,10,1,6,0,1,Humid,21990
Somnath,Gujarat,2012,10,1,7,0,1,Humid,16265
Somnath,Gujarat,2012,10,1,8,0,1,Humid,20781
Somnath,Gujarat,2012,10,1,9,0,1,Heavy Rain,13632
Somnath,Gujarat,2012,10,1,10,0,1,Sunny,30871
Somnath,Gujarat,2012,10,1,11,0,1,Sunny,18141
Somnath,Gujarat,2012,10,1,12,0,1,Light Rain,34525
Somnath,Gujarat,2012,10,1,13,0,1,Heavy Rain,26964
Somnath,Gujarat,2012,10,1,14,0,1,Humid,39029
Somnath,Gujarat,2012,10,1,15,0,1,Light Rain,43248
Somnath,Gujarat,2012,10,1,16,0,1,Cloudy,22625
Somnath,Gujarat,2012,10,1,17,0,1,Light Rain,22096
Somnath,Gujarat,2012,10,1,18,0,1,Sunny,54533
Somnath,Gujarat,2012,10,1,19,0,1,Light Rain,53677
Somnath,Gujarat,2012,10,1,20,0,1,Cloudy,65913
Somnath,Gujarat,2012,10,1,21,0,1,Heavy Rain,59332
Somnath,Gujarat,2012,10,1,22,0,1,Heavy Rain,38003
Somnath,Gujarat,2012,10,1,23,0,1,Light Rain,44595
Somnath,Gujarat,2012,10,2,0,0,1,Light Rain,10402
Somnath,Gujarat,2012,10,2,1,0,1,Light Rain,5698
Somnath,Gujarat,2012,10,2,2,0,1,Sunny,9210
Somnath,Gujarat,2012,10,2,3,0,1,Sunny,6866
Somnath,Gujarat,2012,10,2,4,0,1,Humid,6858
Somnath,Gujarat,2012,10,2,5,0,1,Sunny,4606
Somnath,Gujarat,2012,10,2,6,0,1,Light Rain,10372
Somnath,Gujarat,2012,10,2,7,0,1,Humid,6417
Somnath,Gujarat,2012,10,2,8,0,1,Cloudy,7727
Somnath,Gujarat,2012,10,2,9,0,1,Sunny,6704
Somnath,Gujarat,2012,10,2,10,0,1,Cloudy,6185
Somnath,Gujarat,2012,10,2,11,0,1,Cloudy,5086
Somnath,Gujarat,2012,10,2,12,0,1,Humid,15796
Somnath,Gujarat,2012,10,2,13,0,1,Sunny,9448
Somnath,Gujarat,2012,10,2,14,0,1,Cloudy,21306
Somnath,Gujarat,2012,10,2,15,0,1,Light Rain,19607
Somnath,Gujarat,2012,10,2,16,0,1,Sunny,13050
Somnath,Gujarat,2012,10,2,17,0,1,Light Rain,6927
Somnath,Gujarat,2012,10,2,18,0,1,Heavy Rain,31317
Somnath,Gujarat,2012,10,2,19,0,1,Humid,19977
Somnath,Gujarat,2012,10,2,20,0,1,Light Rain,17263
Somnath,Gujarat,2012,10,2,21,0,1,Light Rain,19828
Somnath,Gujarat,2012,10,2,22,0,1,Sunny,14123
Somnath,Gujarat,2012,10,2,23,0,1,Light Rain,25977
Somnath,Gujarat,2012,10,3,0,0,1,Heavy Rain,8081
Somnath,Gujarat,2012,10,3,1,0,1,Heavy Rain,7355
Somnath,Gujarat,2012,10,3,2,0,1,Humid,8372
Somnath,Gujarat,2012,10,3,3,0,1,Sunny,4392
Somnath,Gujarat,2012,10,3,4,0,1,Light Rain,4876
Somnath,Gujarat,2012,10,3,5,0,1,Heavy Rain,8538
Somnath,Gujarat,2012,10,3,6,0,1,Sunny,10488
Somnath,Gujarat,2012,10,3,7,0,1,Heavy Rain,5754
Somnath,Gujarat,2012,10,3,8,0,1,Sunny,5321
Somnath,Gujarat,2012,10,3,9,0,1,Cloudy,4217
Somnath,Gujarat,2012,10,3,10,0,1,Humid,8398
Somnath,Gujarat,2012,10,3,11,0,1,Cloudy,9620
Somnath,Gujarat,2012,10,3,12,0,1,Cloudy,13713
Somnath,Gujarat,2012,10,3,13,0,1,Light Rain,9243
Somnath,Gujarat,2012,10,3,14,0,1,Sunny,16049
Somnath,Gujarat,2012,10,3,15,0,1,Humid,12396
Somnath,Gujarat,2012,10,3,16,0,1,Sunny,8847
Somnath,Gujarat,2012,10,3,17,0,1,Sunny,6311
Somnath,Gujarat,2012,10,3,18,0,1,Sunny,18441
Somnath,Gujarat,2012,10,3,19,0,1,Heavy Rain,18125
Somnath,Gujarat,2012,10,3,20,0,1,Humid,30193
Somnath,Gujarat,2012,10,3,21,0,1,Heavy Rain,22137
Somnath,Gujarat,2012,10,3,22,0,1,Humid,19920
Somnath,Gujarat,2012,10,3,23,0,1,Humid,29234
Somnath,Gujarat,2012,10,4,0,0,1,Light Rain,5519
Somnath,Gujarat,2012,10,4,1,0,1,Humid,8837
Somnath,Gujarat,2012,10,4,2,0,1,Cloudy,4296
Somnath,Gujarat,2012,10,4,3,0,1,Sunny,10898
Somnath,Gujarat,2012,10,4,4,0,1,Humid,7136
Somnath,Gujarat,2012,10,4,5,0,1,Sunny,7896
Somnath,Gujarat,2012,10,4,6,0,1,Sunny,8363
Somnath,Gujarat,2012,10,4,7,0,1,Heavy Rain,11859
Somnath,Gujarat,2012,10,4,8,0,1,Heavy Rain,6798
Somnath,Gujarat,2012,10,4,9,0,1,Heavy Rain,5472
Somnath,Gujarat,2012,10,4,10,0,1,Light Rain,7496
Somnath,Gujarat,2012,10,4,11,0,1,Heavy Rain,7266
Somnath,Gujarat,2012,10,4,12,0,1,Heavy Rain,14572
Somnath,Gujarat,2012,10,4,13,0,1,Sunny,11776
Somnath,Gujarat,2012,10,4,14,0,1,Humid,13973
Somnath,Gujarat,2012,10,4,15,0,1,Humid,9230
Somnath,Gujarat,2012,10,4,16,0,1,Cloudy,10495
Somnath,Gujarat,2012,10,4,17,0,1,Cloudy,4936
Somnath,Gujarat,2012,10,4,18,0,1,Sunny,14529
Somnath,Gujarat,2012,10,4,19,0,1,Sunny,10330
Somnath,Gujarat,2012,10,4,20,0,1,Humid,11949
Somnath,Gujarat,2012,10,4,21,0,1,Humid,24875
Somnath,Gujarat,2012,10,4,22,0,1,Heavy Rain,13629
Somnath,Gujarat,2012,10,4,23,0,1,Sunny,28653
Somnath,Gujarat,2012,10,5,0,0,1,Sunny,19306
Somnath,Gujarat,2012,10,5,1,0,1,Humid,22277
Somnath,Gujarat,2012,10,5,2,0,1,Humid,28521
Somnath,Gujarat,2012,10,5,3,0,1,Heavy Rain,9960
Somnath,Gujarat,2012,10,5,4,0,1,Cloudy,12854
Somnath,Gujarat,2012,10,5,5,0,1,Cloudy,13682
Somnath,Gujarat,2012,10,5,6,0,1,Cloudy,13374
Somnath,Gujarat,2012,10,5,7,0,1,Humid,20386
Somnath,Gujarat,2012,10,5,8,0,1,Light Rain,16654
Somnath,Gujarat,2012,10,5,9,0,1,Cloudy,22274
Somnath,Gujarat,2012,10,5,10,0,1,Humid,14324
Somnath,Gujarat,2012,10,5,11,0,1,Light Rain,38945
Somnath,Gujarat,2012,10,5,12,0,1,Sunny,14523
Somnath,Gujarat,2012,10,5,13,0,1,Sunny,38513
Somnath,Gujarat,2012,10,5,14,0,1,Light Rain,24417
Somnath,Gujarat,2012,10,5,15,0,1,Cloudy,31343
Somnath,Gujarat,2012,10,5,16,0,1,Heavy Rain,25262
Somnath,Gujarat,2012,10,5,17,0,1,Sunny,23463
Somnath,Gujarat,2012,10,5,18,0,1,Heavy Rain,55136
Somnath,Gujarat,2012,10,5,19,0,1,Light Rain,51245
Somnath,Gujarat,2012,10,5,20,0,1,Sunny,33106
Somnath,Gujarat,2012,10,5,21,0,1,Heavy Rain,66435
Somnath,Gujarat,2012,10,5,22,0,1,Cloudy,33178
Somnath,Gujarat,2012,10,5,23,0,1,Sunny,50401
Somnath,Gujarat,2012,10,6,0,1,1,Light Rain,9643
Somnath,Gujarat,2012,10,6,1,1,1,Heavy Rain,11713
Somnath,Gujarat,2012,10,6,2,1,1,Humid,11142
Somnath,Gujarat,2012,10,6,3,1,1,Sunny,7239
Somnath,Gujarat,2012,10,6,4,1,1,Humid,11767
Somnath,Gujarat,2012,10,6,5,1,1,Sunny,4873
Somnath,Gujarat,2012,10,6,6,1,1,Cloudy,8475
Somnath,Gujarat,2012,10,6,7,1,1,Cloudy,4114
Somnath,Gujarat,2012,10,6,8,1,1,Sunny,10961
Somnath,Gujarat,2012,10,6,9,1,1,Heavy Rain,6637
Somnath,Gujarat,2012,10,6,10,1,1,Heavy Rain,8667
Somnath,Gujarat,2012,10,6,11,1,1,Sunny,8945
Somnath,Gujarat,2012,10,6,12,1,1,Heavy Rain,10954
Somnath,Gujarat,2012,10,6,13,1,1,Sunny,8315
Somnath,Gujarat,2012,10,6,14,1,1,Sunny,7617
Somnath,Gujarat,2012,10,6,15,1,1,Light Rain,19255
Somnath,Gujarat,2012,10,6,16,1,1,Humid,13713
Somnath,Gujarat,2012,10,6,17,1,1,Cloudy,4222
Somnath,Gujarat,2012,10,6,18,1,1,Sunny,16381
Somnath,Gujarat,2012,10,6,19,1,1,Sunny,29660
Somnath,Gujarat,2012,10,6,20,1,1,Light Rain,11323
Somnath,Gujarat,2012,10,6,21,1,1,Light Rain,25823
Somnath,Gujarat,2012,10,6,22,1,1,Heavy Rain,24749
Somnath,Gujarat,2012,10,6,23,1,1,Sunny,12334
Somnath,Gujarat,2012,10,7,0,1,1,Humid,7818
Somnath,Gujarat,2012,10,7,1,1,1,Heavy Rain,6819
Somnath,Gujarat,2012,10,7,2,1,1,Cloudy,10720
Somnath,Gujarat,2012,10,7,3,1,1,Light Rain,4586
Somnath,Gujarat,2012,10,7,4,1,1,Heavy Rain,10170
Somnath,Gujarat,2012,10,7,5,1,1,Sunny,7720
Somnath,Gujarat,2012,10,7,6,1,1,Sunny,6792
Somnath,Gujarat,2012,10,7,7,1,1,Humid,5604
Somnath,Gujarat,2012,10,7,8,1,1,Humid,11086
Somnath,Gujarat,2012,10,7,9,1,1,Heavy Rain,11691
Somnath,Gujarat,2012,10,7,10,1,1,Light Rain,10158
Somnath,Gujarat,2012,10,7,11,1,1,Sunny,13453
Somnath,Gujarat,2012,10,7,12,1,1,Sunny,12308
Somnath,Gujarat,2012,10,7,13,1,1,Light Rain,13231
Somnath,Gujarat,2012,10,7,14,1,1,Cloudy,19284
Somnath,Gujarat,2012,10,7,15,1,1,Cloudy,8847
Somnath,Gujarat,2012,10,7,16,1,1,Humid,10616
Somnath,Gujarat,2012,10,7,17,1,1,Sunny,10830
Somnath,Gujarat,2012,10,7,18,1,1,Light Rain,26556
Somnath,Gujarat,2012,10,7,19,1,1,Humid,22118
Somnath,Gujarat,2012,10,7,20,1,1,Sunny,17607
Somnath,Gujarat,2012,10,7,21,1,1,Humid,10975
Somnath,Gujarat,2012,10,7,22,1,1,Light Rain,14135
Somnath,Gujarat,2012,10,7,23,1,1,Cloudy,19453
Somnath,Gujarat,2012,10,8,0,0,1,Light Rain,10568
Somnath,Gujarat,2012,10,8,1,0,1,Heavy Rain,6718
Somnath,Gujarat,2012,10,8,2,0,1,Sunny,9131
Somnath,Gujarat,2012,10,8,3,0,1,Heavy Rain,8585
Somnath,Gujarat,2012,10,8,4,0,1,Humid,6712
Somnath,Gujarat,2012,10,8,5,0,1,Heavy Rain,8204
Somnath,Gujarat,2012,10,8,6,0,1,Heavy Rain,10301
Somnath,Gujarat,2012,10,8,7,0,1,Cloudy,10577
Somnath,Gujarat,2012,10,8,8,0,1,Humid,7982
Somnath,Gujarat,2012,10,8,9,0,1,Heavy Rain,6842
Somnath,Gujarat,2012,10,8,10,0,1,Cloudy,9666
Somnath,Gujarat,2012,10,8,11,0,1,Sunny,7753
Somnath,Gujarat,2012,10,8,12,0,1,Heavy Rain,15983
Somnath,Gujarat,2012,10,8,13,0,1,Light Rain,18956
Somnath,Gujarat,2012,10,8,14,0,1,Light Rain,15770
Somnath,Gujarat,2012,10,8,15,0,1,Heavy Rain,11913
Somnath,Gujarat,2012,10,8,16,0,1,Sunny,13263
Somnath,Gujarat,2012,10,8,17,0,1,Cloudy,4367
Somnath,Gujarat,2012,10,8,18,0,1,Sunny,27106
Somnath,Gujarat,2012,10,8,19,0,1,Sunny,16578
Somnath,Gujarat,2012,10,8,20,0,1,Sunny,21964
Somnath,Gujarat,2012,10,8,21,0,1,Humid,26204
Somnath,Gujarat,2012,10,8,22,0,1,Cloudy,25366
Somnath,Gujarat,2012,10,8,23,0,1,Cloudy,21958
Somnath,Gujarat,2012,10,9,0,0,1,Heavy Rain,16447
Somnath,Gujarat,2012,10,9,1,0,1,Cloudy,23158
Somnath,Gujarat,2012,10,9,2,0,1,Light Rain,25005
Somnath,Gujarat,2012,10,9,3,0,1,Sunny,17939
Somnath,Gujarat,2012,10,9,4,0,1,Cloudy,15863
Somnath,Gujarat,2012,10,9,5,0,1,Light Rain,24572
Somnath,Gujarat,2012,10,9,6,0,1,Humid,31095
Somnath,Gujarat,2012,10,9,7,0,1,Cloudy,14716
Somnath,Gujarat,2012,10,9,8,0,1,Heavy Rain,29052
Somnath,Gujarat,2012,10,9,9,0,1,Heavy Rain,9553
Somnath,Gujarat,2012,10,9,10,0,1,Heavy Rain,23011
Somnath,Gujarat,2012,10,9,11,0,1,Cloudy,28970
Somnath,Gujarat,2012,10,9,12,0,1,Sunny,11438
Somnath,Gujarat,2012,10,9,13,0,1,Cloudy,14486
Somnath,Gujarat,2012,10,9,14,0,1,Light Rain,21064
Somnath,Gujarat,2012,10,9,15,0,1,Light Rain,20712
Somnath,Gujarat,2012,10,9,16,0,1,Heavy Rain,50867
Somnath,Gujarat,2012,10,9,17,0,1,Sunny,13974
Somnath,Gujarat,2012,10,9,18,0,1,Humid,54818
Somnath,Gujarat,2012,10,9,19,0,1,Light Rain,58741
Somnath,Gujarat,2012,10,9,20,0,1,Light Rain,36353
Somnath,Gujarat,2012,10,9,21,0,1,Light Rain,35383
Somnath,Gujarat,2012,10,9,22,0,1,Light Rain,30373
Somnath,Gujarat,2012,10,9,23,0,1,Sunny,58976
Somnath,Gujarat,2013,10,1,0,0,1,Light Rain,26522
Somnath,Gujarat,2013,10,1,1,0,1,Humid,14443
Somnath,Gujarat,2013,10,1,2,0,1,Cloudy,18733
Somnath,Gujarat,2013,10,1,3,0,1,Cloudy,28949
Somnath,Gujarat,2013,10,1,4,0,1,Heavy Rain,10077
Somnath,Gujarat,2013,10,1,5,0,1,Sunny,22456
Somnath,Gujarat,2013,10,1,6,0,1,Humid,23478
Somnath,Gujarat,2013,10,1,7,0,1,Humid,31084
Somnath,Gujarat,2013,10,1,8,0,1,Light Rain,19708
Somnath,Gujarat,2013,10,1,9,0,1,Cloudy,26122
Somnath,Gujarat,2013,10,1,10,0,1,Humid,19629
Somnath,Gujarat,2013,10,1,11,0,1,Humid,22256
Somnath,Gujarat,2013,10,1,12,0,1,Cloudy,25781
Somnath,Gujarat,2013,10,1,13,0,1,Heavy Rain,19107
Somnath,Gujarat,2013,10,1,14,0,1,Heavy Rain,24251
Somnath,Gujarat,2013,10,1,15,0,1,Humid,44084
Somnath,Gujarat,2013,10,1,16,0,1,Heavy Rain,34406
Somnath,Gujarat,2013,10,1,17,0,1,Sunny,9975
Somnath,Gujarat,2013,10,1,18,0,1,Sunny,60760
Somnath,Gujarat,2013,10,1,19,0,1,Heavy Rain,34556
Somnath,Gujarat,2013,10,1,20,0,1,Cloudy,69753
Somnath,Gujarat,2013,10,1,21,0,1,Cloudy,37597
Somnath,Gujarat,2013,10,1,22,0,1,Humid,33562
Somnath,Gujarat,2013,10,1,23,0,1,Heavy Rain,56723
Somnath,Gujarat,2013,10,2,0,0,1,Humid,4601
Somnath,Gujarat,2013,10,2,1,0,1,Heavy Rain,5829
Somnath,Gujarat,2013,10,2,2,0,1,Humid,9241
Somnath,Gujarat,2013,10,2,3,0,1,Cloudy,7465
Somnath,Gujarat,2013,10,2,4,0,1,Sunny,9661
Somnath,Gujarat,2013,10,2,5,0,1,Light Rain,9078
Somnath,Gujarat,2013,10,2,6,0,1,Humid,7366
Somnath,Gujarat,2013,10,2,7,0,1,Humid,10094
Somnath,Gujarat,2013,10,2,8,0,1,Cloudy,10601
Somnath,Gujarat,2013,10,2,9,0,1,Heavy Rain,10392
Somnath,Gujarat,2013,10,2,10,0,1,Heavy Rain,8633
Somnath,Gujarat,2013,10,2,11,0,1,Humid,11667
Somnath,Gujarat,2013,10,2,12,0,1,Light Rain,17668
Somnath,Gujarat,2013,10,2,13,0,1,Sunny,13714
Somnath,Gujarat,2013,10,2,14,0,1,Sunny,12794
Somnath,Gujarat,2013,10,2,15,0,1,Light Rain,9689
Somnath,Gujarat,2013,10,2,16,0,1,Humid,18185
Somnath,Gujarat,2013,10,2,17,0,1,Cloudy,10697
Somnath,Gujarat,2013,10,2,18,0,1,Heavy Rain,30695
Somnath,Gujarat,2013,10,2,19,0,1,Cloudy,19495
Somnath,Gujarat,2013,10,2,20,0,1,Humid,13904
Somnath,Gujarat,2013,10,2,21,0,1,Light Rain,25184
Somnath,Gujarat,2013,10,2,22,0,1,Humid,16189
Somnath,Gujarat,2013,10,2,23,0,1,Cloudy,21388
Somnath,Gujarat,2013,10,3,0,0,1,Sunny,10253
Somnath,Gujarat,2013,10,3,1,0,1,Heavy Rain,10483
Somnath,Gujarat,2013,10,3,2,0,1,Cloudy,5033
Somnath,Gujarat,2013,10,3,3,0,1,Humid,8941
Somnath,Gujarat,2013,10,3,4,0,1,Light Rain,10295
Somnath,Gujarat,2013,10,3,5,0,1,Sunny,6425
Somnath,Gujarat,2013,10,3,6,0,1,Sunny,6297
Somnath,Gujarat,2013,10,3,7,0,1,Cloudy,6015
Somnath,Gujarat,2013,10,3,8,0,1,Heavy Rain,7305
Somnath,Gujarat,2013,10,3,9,0,1,Light Rain,11266
Somnath,Gujarat,2013,10,3,10,0,1,Sunny,5273
Somnath,Gujarat,2013,10,3,11,0,1,Humid,15070
Somnath,Gujarat,2013,10,3,12,0,1,Heavy Rain,15027
Somnath,Gujarat,2013,10,3,13,0,1,Heavy Rain,16674
Somnath,Gujarat,2013,10,3,14,0,1,Light Rain,11324
Somnath,Gujarat,2013,10,3,15,0,1,Sunny,19455
Somnath,Gujarat,2013,10,3,16,0,1,Light Rain,18736
Somnath,Gujarat,2013,10,3,17,0,1,Cloudy,5166
Somnath,Gujarat,2013,10,3,18,0,1,Sunny,17815
Somnath,Gujarat,2013,10,3,19,0,1,Light Rain,28727
Somnath,Gujarat,2013,10,3,20,0,1,Cloudy,22765
Somnath,Gujarat,2013,10,3,21,0,1,Heavy Rain,16601
Somnath,Gujarat,2013,10,3,22,0,1,Cloudy,31670
Somnath,Gujarat,2013,10,3,23,0,1,Cloudy,13127
Somnath,Gujarat,2013,10,4,0,0,1,Sunny,9807
Somnath,Gujarat,2013,10,4,1,0,1,Sunny,4591
Somnath,Gujarat,2013,10,4,2,0,1,Sunny,9965
Somnath,Gujarat,2013,10,4,3,0,1,Sunny,5126
Somnath,Gujarat,2013,10,4,4,0,1,Cloudy,4241
Somnath,Gujarat,2013,10,4,5,0,1,Light Rain,7164
Somnath,Gujarat,2013,10,4,6,0,1,Sunny,4732
Somnath,Gujarat,2013,10,4,7,0,1,Cloudy,4071
Somnath,Gujarat,2013,10,4,8,0,1,Cloudy,4192
Somnath,Gujarat,2013,10,4,9,0,1,Humid,4721
Somnath,Gujarat,2013,10,4,10,0,1,Light Rain,9899
Somnath,Gujarat,2013,10,4,11,0,1,Light Rain,10651
Somnath,Gujarat,2013,10,4,12,0,1,Cloudy,17046
Somnath,Gujarat,2013,10,4,13,0,1,Sunny,9945
Somnath,Gujarat,2013,10,4,14,0,1,Cloudy,14564
Somnath,Gujarat,2013,10,4,15,0,1,Humid,14822
Somnath,Gujarat,2013,10,4,16,0,1,Cloudy,12354
Somnath,Gujarat,2013,10,4,17,0,1,Sunny,8522
Somnath,Gujarat,2013,10,4,18,0,1,Light Rain,12120
Somnath,Gujarat,2013,10,4,19,0,1,Heavy Rain,16886
Somnath,Gujarat,2013,10,4,20,0,1,Light Rain,9368
Somnath,Gujarat,2013,10,4,21,0,1,Light Rain,21481
Somnath,Gujarat,2013,10,4,22,0,1,Cloudy,22470
Somnath,Gujarat,2013,10,4,23,0,1,Sunny,19407
Somnath,Gujarat,2013,10,5,0,1,1,Light Rain,17091
Somnath,Gujarat,2013,10,5,1,1,1,Heavy Rain,15685
Somnath,Gujarat,2013,10,5,2,1,1,Sunny,13029
Somnath,Gujarat,2013,10,5,3,1,1,Heavy Rain,26381
Somnath,Gujarat,2013,10,5,4,1,1,Sunny,10105
Somnath,Gujarat,2013,10,5,5,1,1,Humid,20604
Somnath,Gujarat,2013,10,5,6,1,1,Light Rain,17899
Somnath,Gujarat,2013,10,5,7,1,1,Humid,18237
Somnath,Gujarat,2013,10,5,8,1,1,Heavy Rain,20720
Somnath,Gujarat,2013,10,5,9,1,1,Sunny,19337
Somnath,Gujarat,2013,10,5,10,1,1,Sunny,21316
Somnath,Gujarat,2013,10,5,11,1,1,Humid,18893
Somnath,Gujarat,2013,10,5,12,1,1,Humid,18573
Somnath,Gujarat,2013,10,5,13,1,1,Heavy Rain,36165
Somnath,Gujarat,2013,10,5,14,1,1,Light Rain,35030
Somnath,Gujarat,2013,10,5,15,1,1,Heavy Rain,42546
Somnath,Gujarat,2013,10,5,16,1,1,Heavy Rain,14612
Somnath,Gujarat,2013,10,5,17,1,1,Sunny,14836
Somnath,Gujarat,2013,10,5,18,1,1,Sunny,59825
Somnath,Gujarat,2013,10,5,19,1,1,Light Rain,55779
Somnath,Gujarat,2013,10,5,20,1,1,Heavy Rain,53938
Somnath,Gujarat,2013,10,5,21,1,1,Sunny,55751
Somnath,Gujarat,2013,10,5,22,1,1,Light Rain,72407
Somnath,Gujarat,2013,10,5,23,1,1,Humid,55494
Somnath,Gujarat,2013,10,6,0,1,1,Cloudy,10904
Somnath,Gujarat,2013,10,6,1,1,1,Sunny,9885
Somnath,Gujarat,2013,10,6,2,1,1,Humid,5390
Somnath,Gujarat,2013,10,6,3,1,1,Humid,8994
Somnath,Gujarat,2013,10,6,4,1,1,Cloudy,5851
Somnath,Gujarat,2013,10,6,5,1,1,Light Rain,5888
Somnath,Gujarat,2013,10,6,6,1,1,Heavy Rain,8050
Somnath,Gujarat,2013,10,6,7,1,1,Sunny,5337
Somnath,Gujarat,2013,10,6,8,1,1,Sunny,7354
Somnath,Gujarat,2013,10,6,9,1,1,Humid,9466
Somnath,Gujarat,2013,10,6,10,1,1,Heavy Rain,9315
Somnath,Gujarat,2013,10,6,11,1,1,Sunny,6258
Somnath,Gujarat,2013,10,6,12,1,1,Heavy Rain,11187
Somnath,Gujarat,2013,10,6,13,1,1,Humid,14321
Somnath,Gujarat,2013,10,6,14,1,1,Light Rain,17270
Somnath,Gujarat,2013,10,6,15,1,1,Heavy Rain,20532
Somnath,Gujarat,2013,10,6,16,1,1,Light Rain,19722
Somnath,Gujarat,2013,10,6,17,1,1,Sunny,9375
Somnath,Gujarat,2013,10,6,18,1,1,Heavy Rain,8879
Somnath,Gujarat,2013,10,6,19,1,1,Sunny,15444
Somnath,Gujarat,2013,10,6,20,1,1,Light Rain,11628
Somnath,Gujarat,2013,10,6,21,1,1,Humid,23070
Somnath,Gujarat,2013,10,6,22,1,1,Humid,31677
Somnath,Gujarat,2013,10,6,23,1,1,Sunny,15610
Somnath,Gujarat,2013,10,7,0,0,1,Humid,9537
Somnath,Gujarat,2013,10,7,1,0,1,Cloudy,8728
Somnath,Gujarat,2013,10,7,2,0,1,Humid,4496
Somnath,Gujarat,2013,10,7,3,0,1,Heavy Rain,11533
Somnath,Gujarat,2013,10,7,4,0,1,Cloudy,5214
Somnath,Gujarat,2013,10,7,5,0,1,Light Rain,11922
Somnath,Gujarat,2013,10,7,6,0,1,Heavy Rain,9765
Somnath,Gujarat,2013,10,7,7,0,1,Light Rain,7363
Somnath,Gujarat,2013,10,7,8,0,1,Cloudy,7009
Somnath,Gujarat,2013,10,7,9,0,1,Cloudy,6583
Somnath,Gujarat,2013,10,7,10,0,1,Humid,7973
Somnath,Gujarat,2013,10,7,11,0,1,Heavy Rain,12018
Somnath,Gujarat,2013,10,7,12,0,1,Sunny,13652
Somnath,Gujarat,2013,10,7,13,0,1,Light Rain,17257
Somnath,Gujarat,2013,10,7,14,0,1,Sunny,11809
Somnath,Gujarat,2013,10,7,15,0,1,Humid,14014
Somnath,Gujarat,2013,10,7,16,0,1,Cloudy,11810
Somnath,Gujarat,2013,10,7,17,0,1,Heavy Rain,7902
Somnath,Gujarat,2013,10,7,18,0,1,Heavy Rain,22675
Somnath,Gujarat,2013,10,7,19,0,1,Cloudy,11084
Somnath,Gujarat,2013,10,7,20,0,1,Light Rain,16794
Somnath,Gujarat,2013,10,7,21,0,1,Sunny,12126
Somnath,Gujarat,2013,10,7,22,0,1,Humid,14176
Somnath,Gujarat,2013,10,7,23,0,1,Light Rain,18176
Somnath,Gujarat,2013,10,8,0,0,1,Heavy Rain,10020
Somnath,Gujarat,2013,10,8,1,0,1,Heavy Rain,6766
Somnath,Gujarat,2013,10,8,2,0,1,Heavy Rain,8407
Somnath,Gujarat,2013,10,8,3,0,1,Light Rain,7292
Somnath,Gujarat,2013,10,8,4,0,1,Heavy Rain,10114
Somnath,Gujarat,2013,10,8,5,0,1,Light Rain,6811
Somnath,Gujarat,2013,10,8,6,0,1,Cloudy,8821
Somnath,Gujarat,2013,10,8,7,0,1,Humid,8338
Somnath,Gujarat,2013,10,8,8,0,1,Sunny,6907
Somnath,Gujarat,2013,10,8,9,0,1,Light Rain,4565
Somnath,Gujarat,2013,10,8,10,0,1,Heavy Rain,7470
Somnath,Gujarat,2013,10,8,11,0,1,Cloudy,14151
Somnath,Gujarat,2013,10,8,12,0,1,Heavy Rain,6794
Somnath,Gujarat,2013,10,8,13,0,1,Humid,10635
Somnath,Gujarat,2013,10,8,14,0,1,Sunny,10877
Somnath,Gujarat,2013,10,8,15,0,1,Humid,12735
Somnath,Gujarat,2013,10,8,16,0,1,Sunny,7249
Somnath,Gujarat,2013,10,8,17,0,1,Sunny,5466
Somnath,Gujarat,2013,10,8,18,0,1,Heavy Rain,20189
Somnath,Gujarat,2013,10,8,19,0,1,Sunny,12086
Somnath,Gujarat,2013,10,8,20,0,1,Humid,23836
Somnath,Gujarat,2013,10,8,21,0,1,Cloudy,20602
Somnath,Gujarat,2013,10,8,22,0,1,Cloudy,28211
Somnath,Gujarat,2013,10,8,23,0,1,Cloudy,16595
Somnath,Gujarat,2013,10,9,0,0,1,Heavy Rain,22106
Somnath,Gujarat,2013,10,9,1,0,1,Heavy Rain,18817
Somnath,Gujarat,2013,10,9,2,0,1,Light Rain,28921
Somnath,Gujarat,2013,10,9,3,0,1,Heavy Rain,17841
Somnath,Gujarat,2013,10,9,4,0,1,Cloudy,9312
Somnath,Gujarat,2013,10,9,5,0,1,Cloudy,21946
Somnath,Gujarat,2013,10,9,6,0,1,Humid,28720
Somnath,Gujarat,2013,10,9,7,0,1,Light Rain,25745
