mandal_name,city,datetime,year,day_of_festival,hour_of_day,is_weekend,is_special_day,weather,headcount
Andhericha Raja,Mumbai,2013-09-07 17:00:00,2013,3,17,1,0,Humid,14958
Andhericha Raja,Mumbai,2013-09-07 18:00:00,2013,3,18,1,0,Humid,69902
Andhericha Raja,Mumbai,2013-09-07 19:00:00,2013,3,19,1,0,Cloudy,41579
Andhericha Raja,Mumbai,2013-09-07 20:00:00,2013,3,20,1,0,Cloudy,48819
Andhericha Raja,Mumbai,2013-09-07 21:00:00,2013,3,21,1,0,Heavy Rain,22008
Andhericha Raja,Mumbai,2013-09-07 22:00:00,2013,3,22,1,0,Cloudy,52507
Andhericha Raja,Mumbai,2013-09-07 23:00:00,2013,3,23,1,0,Light Rain,32637
Andhericha Raja,Mumbai,2013-09-08 00:00:00,2013,4,0,1,0,Sunny,18149
Andhericha Raja,Mumbai,2013-09-08 01:00:00,2013,4,1,1,0,Heavy Rain,1637
Andhericha Raja,Mumbai,2013-09-08 02:00:00,2013,4,2,1,0,Sunny,8272
Andhericha Raja,Mumbai,2013-09-08 03:00:00,2013,4,3,1,0,Light Rain,4056
Andhericha Raja,Mumbai,2013-09-08 04:00:00,2013,4,4,1,0,Cloudy,4500
Andhericha Raja,Mumbai,2013-09-08 05:00:00,2013,4,5,1,0,Cloudy,5451
Andhericha Raja,Mumbai,2013-09-08 06:00:00,2013,4,6,1,0,Sunny,13049
Andhericha Raja,Mumbai,2013-09-08 07:00:00,2013,4,7,1,0,Cloudy,10030
Andhericha Raja,Mumbai,2013-09-08 08:00:00,2013,4,8,1,0,Sunny,14978
Andhericha Raja,Mumbai,2013-09-08 09:00:00,2013,4,9,1,0,Sunny,12239
Andhericha Raja,Mumbai,2013-09-08 10:00:00,2013,4,10,1,0,Humid,11803
Andhericha Raja,Mumbai,2013-09-08 11:00:00,2013,4,11,1,0,Humid,20196
Andhericha Raja,Mumbai,2013-09-08 12:00:00,2013,4,12,1,0,Sunny,19206
Andhericha Raja,Mumbai,2013-09-08 13:00:00,2013,4,13,1,0,Cloudy,14686
Andhericha Raja,Mumbai,2013-09-08 14:00:00,2013,4,14,1,0,Cloudy,19836
Andhericha Raja,Mumbai,2013-09-08 15:00:00,2013,4,15,1,0,Sunny,11382
Andhericha Raja,Mumbai,2013-09-08 16:00:00,2013,4,16,1,0,Heavy Rain,6614
Andhericha Raja,Mumbai,2013-09-08 17:00:00,2013,4,17,1,0,Light Rain,9541
Andhericha Raja,Mumbai,2013-09-08 18:00:00,2013,4,18,1,0,Humid,50543
Andhericha Raja,Mumbai,2013-09-08 19:00:00,2013,4,19,1,0,Cloudy,32402
Andhericha Raja,Mumbai,2013-09-08 20:00:00,2013,4,20,1,0,Light Rain,40072
Andhericha Raja,Mumbai,2013-09-08 21:00:00,2013,4,21,1,0,Heavy Rain,16237
Andhericha Raja,Mumbai,2013-09-08 22:00:00,2013,4,22,1,0,Light Rain,43775
Andhericha Raja,Mumbai,2013-09-08 23:00:00,2013,4,23,1,0,Humid,67477
Andhericha Raja,Mumbai,2013-09-09 00:00:00,2013,5,0,0,1,Humid,9007
Andhericha Raja,Mumbai,2013-09-09 01:00:00,2013,5,1,0,1,Humid,1599
Andhericha Raja,Mumbai,2013-09-09 02:00:00,2013,5,2,0,1,Cloudy,2001
Andhericha Raja,Mumbai,2013-09-09 03:00:00,2013,5,3,0,1,Light Rain,1561
Andhericha Raja,Mumbai,2013-09-09 04:00:00,2013,5,4,0,1,Light Rain,2354
Andhericha Raja,Mumbai,2013-09-09 05:00:00,2013,5,5,0,1,Cloudy,2100
Andhericha Raja,Mumbai,2013-09-09 06:00:00,2013,5,6,0,1,Heavy Rain,3805
Andhericha Raja,Mumbai,2013-09-09 07:00:00,2013,5,7,0,1,Cloudy,8272
Andhericha Raja,Mumbai,2013-09-09 08:00:00,2013,5,8,0,1,Cloudy,10828
Andhericha Raja,Mumbai,2013-09-09 09:00:00,2013,5,9,0,1,Light Rain,6765
Andhericha Raja,Mumbai,2013-09-09 10:00:00,2013,5,10,0,1,Cloudy,7206
Andhericha Raja,Mumbai,2013-09-09 11:00:00,2013,5,11,0,1,Cloudy,11538
Andhericha Raja,Mumbai,2013-09-09 12:00:00,2013,5,12,0,1,Sunny,11590
Andhericha Raja,Mumbai,2013-09-09 13:00:00,2013,5,13,0,1,Cloudy,8653
Andhericha Raja,Mumbai,2013-09-09 14:00:00,2013,5,14,0,1,Heavy Rain,3813
Andhericha Raja,Mumbai,2013-09-09 15:00:00,2013,5,15,0,1,Light Rain,6134
Andhericha Raja,Mumbai,2013-09-09 16:00:00,2013,5,16,0,1,Sunny,10201
Andhericha Raja,Mumbai,2013-09-09 17:00:00,2013,5,17,0,1,Humid,7528
Andhericha Raja,Mumbai,2013-09-09 18:00:00,2013,5,18,0,1,Heavy Rain,16272
Andhericha Raja,Mumbai,2013-09-09 19:00:00,2013,5,19,0,1,Cloudy,29564
Andhericha Raja,Mumbai,2013-09-09 20:00:00,2013,5,20,0,1,Humid,19699
Andhericha Raja,Mumbai,2013-09-09 21:00:00,2013,5,21,0,1,Cloudy,37492
Andhericha Raja,Mumbai,2013-09-09 22:00:00,2013,5,22,0,1,Humid,26608
Andhericha Raja,Mumbai,2013-09-09 23:00:00,2013,5,23,0,1,Humid,29161
Andhericha Raja,Mumbai,2013-09-10 00:00:00,2013,6,0,0,0,Heavy Rain,4542
Andhericha Raja,Mumbai,2013-09-10 01:00:00,2013,6,1,0,0,Heavy Rain,863
Andhericha Raja,Mumbai,2013-09-10 02:00:00,2013,6,2,0,0,Cloudy,1576
Andhericha Raja,Mumbai,2013-09-10 03:00:00,2013,6,3,0,0,Heavy Rain,1437
Andhericha Raja,Mumbai,2013-09-10 04:00:00,2013,6,4,0,0,Light Rain,3237
Andhericha Raja,Mumbai,2013-09-10 05:00:00,2013,6,5,0,0,Light Rain,895
Andhericha Raja,Mumbai,2013-09-10 06:00:00,2013,6,6,0,0,Light Rain,5663
Andhericha Raja,Mumbai,2013-09-10 07:00:00,2013,6,7,0,0,Cloudy,10935
Andhericha Raja,Mumbai,2013-09-10 08:00:00,2013,6,8,0,0,Cloudy,9254
Andhericha Raja,Mumbai,2013-09-10 09:00:00,2013,6,9,0,0,Light Rain,5830
Andhericha Raja,Mumbai,2013-09-10 10:00:00,2013,6,10,0,0,Cloudy,11440
Andhericha Raja,Mumbai,2013-09-10 11:00:00,2013,6,11,0,0,Light Rain,7425
Andhericha Raja,Mumbai,2013-09-10 12:00:00,2013,6,12,0,0,Sunny,11437
Andhericha Raja,Mumbai,2013-09-10 13:00:00,2013,6,13,0,0,Heavy Rain,3864
Andhericha Raja,Mumbai,2013-09-10 14:00:00,2013,6,14,0,0,Light Rain,7639
Andhericha Raja,Mumbai,2013-09-10 15:00:00,2013,6,15,0,0,Light Rain,7540
Andhericha Raja,Mumbai,2013-09-10 16:00:00,2013,6,16,0,0,Cloudy,8732
Andhericha Raja,Mumbai,2013-09-10 17:00:00,2013,6,17,0,0,Humid,10142
Andhericha Raja,Mumbai,2013-09-10 18:00:00,2013,6,18,0,0,Sunny,34096
Andhericha Raja,Mumbai,2013-09-10 19:00:00,2013,6,19,0,0,Light Rain,32137
Andhericha Raja,Mumbai,2013-09-10 20:00:00,2013,6,20,0,0,Light Rain,25169
Andhericha Raja,Mumbai,2013-09-10 21:00:00,2013,6,21,0,0,Cloudy,19787
Andhericha Raja,Mumbai,2013-09-10 22:00:00,2013,6,22,0,0,Heavy Rain,11866
Andhericha Raja,Mumbai,2013-09-10 23:00:00,2013,6,23,0,0,Light Rain,15488
Andhericha Raja,Mumbai,2013-09-11 00:00:00,2013,7,0,0,1,Light Rain,7791
Andhericha Raja,Mumbai,2013-09-11 01:00:00,2013,7,1,0,1,Cloudy,3115
Andhericha Raja,Mumbai,2013-09-11 02:00:00,2013,7,2,0,1,Light Rain,2158
Andhericha Raja,Mumbai,2013-09-11 03:00:00,2013,7,3,0,1,Humid,3479
Andhericha Raja,Mumbai,2013-09-11 04:00:00,2013,7,4,0,1,Light Rain,1051
Andhericha Raja,Mumbai,2013-09-11 05:00:00,2013,7,5,0,1,Humid,1233
Andhericha Raja,Mumbai,2013-09-11 06:00:00,2013,7,6,0,1,Light Rain,6584
Andhericha Raja,Mumbai,2013-09-11 07:00:00,2013,7,7,0,1,Humid,8030
Andhericha Raja,Mumbai,2013-09-11 08:00:00,2013,7,8,0,1,Humid,10546
Andhericha Raja,Mumbai,2013-09-11 09:00:00,2013,7,9,0,1,Heavy Rain,4795
Andhericha Raja,Mumbai,2013-09-11 10:00:00,2013,7,10,0,1,Cloudy,11824
Andhericha Raja,Mumbai,2013-09-11 11:00:00,2013,7,11,0,1,Light Rain,7034
Andhericha Raja,Mumbai,2013-09-11 12:00:00,2013,7,12,0,1,Heavy Rain,3793
Andhericha Raja,Mumbai,2013-09-11 13:00:00,2013,7,13,0,1,Cloudy,9991
Andhericha Raja,Mumbai,2013-09-11 14:00:00,2013,7,14,0,1,Light Rain,5242
Andhericha Raja,Mumbai,2013-09-11 15:00:00,2013,7,15,0,1,Humid,8666
Andhericha Raja,Mumbai,2013-09-11 16:00:00,2013,7,16,0,1,Heavy Rain,4457
Andhericha Raja,Mumbai,2013-09-11 17:00:00,2013,7,17,0,1,Heavy Rain,4412
Andhericha Raja,Mumbai,2013-09-11 18:00:00,2013,7,18,0,1,Sunny,31813
Andhericha Raja,Mumbai,2013-09-11 19:00:00,2013,7,19,0,1,Humid,39998
Andhericha Raja,Mumbai,2013-09-11 20:00:00,2013,7,20,0,1,Cloudy,27870
Andhericha Raja,Mumbai,2013-09-11 21:00:00,2013,7,21,0,1,Humid,21679
Andhericha Raja,Mumbai,2013-09-11 22:00:00,2013,7,22,0,1,Cloudy,43891
Andhericha Raja,Mumbai,2013-09-11 23:00:00,2013,7,23,0,1,Cloudy,27928
Andhericha Raja,Mumbai,2013-09-12 00:00:00,2013,8,0,0,0,Cloudy,7878
Andhericha Raja,Mumbai,2013-09-12 01:00:00,2013,8,1,0,0,Heavy Rain,1130
Andhericha Raja,Mumbai,2013-09-12 02:00:00,2013,8,2,0,0,Light Rain,1453
Andhericha Raja,Mumbai,2013-09-12 03:00:00,2013,8,3,0,0,Heavy Rain,927
Andhericha Raja,Mumbai,2013-09-12 04:00:00,2013,8,4,0,0,Light Rain,1516
Andhericha Raja,Mumbai,2013-09-12 05:00:00,2013,8,5,0,0,Cloudy,1733
Andhericha Raja,Mumbai,2013-09-12 06:00:00,2013,8,6,0,0,Sunny,10574
Andhericha Raja,Mumbai,2013-09-12 07:00:00,2013,8,7,0,0,Heavy Rain,3607
Andhericha Raja,Mumbai,2013-09-12 08:00:00,2013,8,8,0,0,Humid,11630
Andhericha Raja,Mumbai,2013-09-12 09:00:00,2013,8,9,0,0,Heavy Rain,2856
Andhericha Raja,Mumbai,2013-09-12 10:00:00,2013,8,10,0,0,Light Rain,5488
Andhericha Raja,Mumbai,2013-09-12 11:00:00,2013,8,11,0,0,Humid,8822
Andhericha Raja,Mumbai,2013-09-12 12:00:00,2013,8,12,0,0,Light Rain,8106
Andhericha Raja,Mumbai,2013-09-12 13:00:00,2013,8,13,0,0,Humid,9146
Andhericha Raja,Mumbai,2013-09-12 14:00:00,2013,8,14,0,0,Cloudy,8621
Andhericha Raja,Mumbai,2013-09-12 15:00:00,2013,8,15,0,0,Light Rain,8311
Andhericha Raja,Mumbai,2013-09-12 16:00:00,2013,8,16,0,0,Light Rain,8062
Andhericha Raja,Mumbai,2013-09-12 17:00:00,2013,8,17,0,0,Light Rain,6254
Andhericha Raja,Mumbai,2013-09-12 18:00:00,2013,8,18,0,0,Cloudy,34523
Andhericha Raja,Mumbai,2013-09-12 19:00:00,2013,8,19,0,0,Humid,43435
Andhericha Raja,Mumbai,2013-09-12 20:00:00,2013,8,20,0,0,Cloudy,32776
Andhericha Raja,Mumbai,2013-09-12 21:00:00,2013,8,21,0,0,Humid,25070
Andhericha Raja,Mumbai,2013-09-12 22:00:00,2013,8,22,0,0,Heavy Rain,14823
Andhericha Raja,Mumbai,2013-09-12 23:00:00,2013,8,23,0,0,Cloudy,35811
Andhericha Raja,Mumbai,2013-09-13 00:00:00,2013,9,0,0,0,Light Rain,5706
Andhericha Raja,Mumbai,2013-09-13 01:00:00,2013,9,1,0,0,Humid,3341
Andhericha Raja,Mumbai,2013-09-13 02:00:00,2013,9,2,0,0,Sunny,2048
Andhericha Raja,Mumbai,2013-09-13 03:00:00,2013,9,3,0,0,Cloudy,3382
Andhericha Raja,Mumbai,2013-09-13 04:00:00,2013,9,4,0,0,Sunny,1381
Andhericha Raja,Mumbai,2013-09-13 05:00:00,2013,9,5,0,0,Heavy Rain,809
Andhericha Raja,Mumbai,2013-09-13 06:00:00,2013,9,6,0,0,Sunny,7350
Andhericha Raja,Mumbai,2013-09-13 07:00:00,2013,9,7,0,0,Heavy Rain,2830
Andhericha Raja,Mumbai,2013-09-13 08:00:00,2013,9,8,0,0,Cloudy,8215
Andhericha Raja,Mumbai,2013-09-13 09:00:00,2013,9,9,0,0,Light Rain,6522
Andhericha Raja,Mumbai,2013-09-13 10:00:00,2013,9,10,0,0,Humid,8050
Andhericha Raja,Mumbai,2013-09-13 11:00:00,2013,9,11,0,0,Light Rain,6736
Andhericha Raja,Mumbai,2013-09-13 12:00:00,2013,9,12,0,0,Heavy Rain,4042
Andhericha Raja,Mumbai,2013-09-13 13:00:00,2013,9,13,0,0,Sunny,11870
Andhericha Raja,Mumbai,2013-09-13 14:00:00,2013,9,14,0,0,Heavy Rain,3044
Andhericha Raja,Mumbai,2013-09-13 15:00:00,2013,9,15,0,0,Sunny,7954
Andhericha Raja,Mumbai,2013-09-13 16:00:00,2013,9,16,0,0,Heavy Rain,4213
Andhericha Raja,Mumbai,2013-09-13 17:00:00,2013,9,17,0,0,Heavy Rain,2992
Andhericha Raja,Mumbai,2013-09-13 18:00:00,2013,9,18,0,0,Light Rain,21184
Andhericha Raja,Mumbai,2013-09-13 19:00:00,2013,9,19,0,0,Cloudy,39555
Andhericha Raja,Mumbai,2013-09-13 20:00:00,2013,9,20,0,0,Light Rain,15792
Andhericha Raja,Mumbai,2013-09-13 21:00:00,2013,9,21,0,0,Cloudy,38337
Andhericha Raja,Mumbai,2013-09-13 22:00:00,2013,9,22,0,0,Heavy Rain,15224
Andhericha Raja,Mumbai,2013-09-13 23:00:00,2013,9,23,0,0,Heavy Rain,12661
Andhericha Raja,Mumbai,2013-09-14 00:00:00,2013,10,0,1,1,Heavy Rain,5223
Andhericha Raja,Mumbai,2013-09-14 01:00:00,2013,10,1,1,1,Sunny,2815
Andhericha Raja,Mumbai,2013-09-14 02:00:00,2013,10,2,1,1,Heavy Rain,2063
Andhericha Raja,Mumbai,2013-09-14 03:00:00,2013,10,3,1,1,Heavy Rain,2538
Andhericha Raja,Mumbai,2013-09-14 04:00:00,2013,10,4,1,1,Light Rain,2744
Andhericha Raja,Mumbai,2013-09-14 05:00:00,2013,10,5,1,1,Light Rain,4565
Andhericha Raja,Mumbai,2013-09-14 06:00:00,2013,10,6,1,1,Sunny,12750
Andhericha Raja,Mumbai,2013-09-14 07:00:00,2013,10,7,1,1,Cloudy,21151
Andhericha Raja,Mumbai,2013-09-14 08:00:00,2013,10,8,1,1,Humid,21052
Andhericha Raja,Mumbai,2013-09-14 09:00:00,2013,10,9,1,1,Sunny,15651
Andhericha Raja,Mumbai,2013-09-14 10:00:00,2013,10,10,1,1,Cloudy,16974
Andhericha Raja,Mumbai,2013-09-14 11:00:00,2013,10,11,1,1,Sunny,15410
Andhericha Raja,Mumbai,2013-09-14 12:00:00,2013,10,12,1,1,Cloudy,16705
Andhericha Raja,Mumbai,2013-09-14 13:00:00,2013,10,13,1,1,Heavy Rain,7012
Andhericha Raja,Mumbai,2013-09-14 14:00:00,2013,10,14,1,1,Humid,14908
Andhericha Raja,Mumbai,2013-09-14 15:00:00,2013,10,15,1,1,Humid,12395
Andhericha Raja,Mumbai,2013-09-14 16:00:00,2013,10,16,1,1,Heavy Rain,9234
Andhericha Raja,Mumbai,2013-09-14 17:00:00,2013,10,17,1,1,Humid,19968
Andhericha Raja,Mumbai,2013-09-14 18:00:00,2013,10,18,1,1,Sunny,52109
Andhericha Raja,Mumbai,2013-09-14 19:00:00,2013,10,19,1,1,Heavy Rain,24188
Andhericha Raja,Mumbai,2013-09-14 20:00:00,2013,10,20,1,1,Light Rain,49706
Andhericha Raja,Mumbai,2013-09-14 21:00:00,2013,10,21,1,1,Sunny,85270
Andhericha Raja,Mumbai,2013-09-14 22:00:00,2013,10,22,1,1,Cloudy,72742
Andhericha Raja,Mumbai,2013-09-14 23:00:00,2013,10,23,1,1,Heavy Rain,17914
Andhericha Raja,Mumbai,2013-09-15 00:00:00,2013,11,0,1,1,Humid,66423
Andhericha Raja,Mumbai,2013-09-15 01:00:00,2013,11,1,1,1,Heavy Rain,12271
Andhericha Raja,Mumbai,2013-09-15 02:00:00,2013,11,2,1,1,Cloudy,13530
Andhericha Raja,Mumbai,2013-09-15 03:00:00,2013,11,3,1,1,Light Rain,4274
Andhericha Raja,Mumbai,2013-09-15 04:00:00,2013,11,4,1,1,Heavy Rain,8845
Andhericha Raja,Mumbai,2013-09-15 05:00:00,2013,11,5,1,1,Heavy Rain,8765
Andhericha Raja,Mumbai,2013-09-15 06:00:00,2013,11,6,1,1,Sunny,62331
Andhericha Raja,Mumbai,2013-09-15 07:00:00,2013,11,7,1,1,Light Rain,43490
Andhericha Raja,Mumbai,2013-09-15 08:00:00,2013,11,8,1,1,Humid,57744
Andhericha Raja,Mumbai,2013-09-15 09:00:00,2013,11,9,1,1,Sunny,53961
Andhericha Raja,Mumbai,2013-09-15 10:00:00,2013,11,10,1,1,Sunny,46763
Andhericha Raja,Mumbai,2013-09-15 11:00:00,2013,11,11,1,1,Cloudy,49434
Andhericha Raja,Mumbai,2013-09-15 12:00:00,2013,11,12,1,1,Heavy Rain,25505
Andhericha Raja,Mumbai,2013-09-15 13:00:00,2013,11,13,1,1,Humid,35403
Andhericha Raja,Mumbai,2013-09-15 14:00:00,2013,11,14,1,1,Cloudy,77066
Andhericha Raja,Mumbai,2013-09-15 15:00:00,2013,11,15,1,1,Sunny,56594
Andhericha Raja,Mumbai,2013-09-15 16:00:00,2013,11,16,1,1,Cloudy,38339
Andhericha Raja,Mumbai,2013-09-15 17:00:00,2013,11,17,1,1,Heavy Rain,24293
Andhericha Raja,Mumbai,2013-09-15 18:00:00,2013,11,18,1,1,Light Rain,174436
Andhericha Raja,Mumbai,2013-09-15 19:00:00,2013,11,19,1,1,Humid,226873
Andhericha Raja,Mumbai,2013-09-15 20:00:00,2013,11,20,1,1,Sunny,174773
Andhericha Raja,Mumbai,2013-09-15 21:00:00,2013,11,21,1,1,Cloudy,361387
Andhericha Raja,Mumbai,2013-09-15 22:00:00,2013,11,22,1,1,Cloudy,272158
Andhericha Raja,Mumbai,2013-09-15 23:00:00,2013,11,23,1,1,Heavy Rain,96032
Andhericha Raja,Mumbai,2014-09-05 00:00:00,2014,1,0,0,1,Sunny,23741
Andhericha Raja,Mumbai,2014-09-05 01:00:00,2014,1,1,0,1,Humid,10642
Andhericha Raja,Mumbai,2014-09-05 02:00:00,2014,1,2,0,1,Cloudy,9153
Andhericha Raja,Mumbai,2014-09-05 03:00:00,2014,1,3,0,1,Light Rain,7347
Andhericha Raja,Mumbai,2014-09-05 04:00:00,2014,1,4,0,1,Humid,5658
Andhericha Raja,Mumbai,2014-09-05 05:00:00,2014,1,5,0,1,Light Rain,2805
Andhericha Raja,Mumbai,2014-09-05 06:00:00,2014,1,6,0,1,Cloudy,27255
Andhericha Raja,Mumbai,2014-09-05 07:00:00,2014,1,7,0,1,Humid,22164
Andhericha Raja,Mumbai,2014-09-05 08:00:00,2014,1,8,0,1,Light Rain,16613
Andhericha Raja,Mumbai,2014-09-05 09:00:00,2014,1,9,0,1,Sunny,22027
Andhericha Raja,Mumbai,2014-09-05 10:00:00,2014,1,10,0,1,Sunny,33400
Andhericha Raja,Mumbai,2014-09-05 11:00:00,2014,1,11,0,1,Humid,25289
Andhericha Raja,Mumbai,2014-09-05 12:00:00,2014,1,12,0,1,Light Rain,13642
Andhericha Raja,Mumbai,2014-09-05 13:00:00,2014,1,13,0,1,Light Rain,16135
Andhericha Raja,Mumbai,2014-09-05 14:00:00,2014,1,14,0,1,Cloudy,27319
Andhericha Raja,Mumbai,2014-09-05 15:00:00,2014,1,15,0,1,Cloudy,24653
Andhericha Raja,Mumbai,2014-09-05 16:00:00,2014,1,16,0,1,Light Rain,18163
Andhericha Raja,Mumbai,2014-09-05 17:00:00,2014,1,17,0,1,Light Rain,16501
Andhericha Raja,Mumbai,2014-09-05 18:00:00,2014,1,18,0,1,Heavy Rain,36430
Andhericha Raja,Mumbai,2014-09-05 19:00:00,2014,1,19,0,1,Sunny,55330
Andhericha Raja,Mumbai,2014-09-05 20:00:00,2014,1,20,0,1,Cloudy,90889
Andhericha Raja,Mumbai,2014-09-05 21:00:00,2014,1,21,0,1,Light Rain,67518
Andhericha Raja,Mumbai,2014-09-05 22:00:00,2014,1,22,0,1,Cloudy,101812
Andhericha Raja,Mumbai,2014-09-05 23:00:00,2014,1,23,0,1,Heavy Rain,34045
Andhericha Raja,Mumbai,2014-09-06 00:00:00,2014,2,0,1,0,Humid,19518
Andhericha Raja,Mumbai,2014-09-06 01:00:00,2014,2,1,1,0,Humid,4330
Andhericha Raja,Mumbai,2014-09-06 02:00:00,2014,2,2,1,0,Light Rain,5805
Andhericha Raja,Mumbai,2014-09-06 03:00:00,2014,2,3,1,0,Sunny,2980
Andhericha Raja,Mumbai,2014-09-06 04:00:00,2014,2,4,1,0,Light Rain,2555
Andhericha Raja,Mumbai,2014-09-06 05:00:00,2014,2,5,1,0,Sunny,6019
Andhericha Raja,Mumbai,2014-09-06 06:00:00,2014,2,6,1,0,Sunny,13972
Andhericha Raja,Mumbai,2014-09-06 07:00:00,2014,2,7,1,0,Heavy Rain,5583
Andhericha Raja,Mumbai,2014-09-06 08:00:00,2014,2,8,1,0,Cloudy,17311
Andhericha Raja,Mumbai,2014-09-06 09:00:00,2014,2,9,1,0,Sunny,12666
Andhericha Raja,Mumbai,2014-09-06 10:00:00,2014,2,10,1,0,Light Rain,8559
Andhericha Raja,Mumbai,2014-09-06 11:00:00,2014,2,11,1,0,Light Rain,11118
Andhericha Raja,Mumbai,2014-09-06 12:00:00,2014,2,12,1,0,Cloudy,16404
Andhericha Raja,Mumbai,2014-09-06 13:00:00,2014,2,13,1,0,Humid,19347
Andhericha Raja,Mumbai,2014-09-06 14:00:00,2014,2,14,1,0,Humid,14615
Andhericha Raja,Mumbai,2014-09-06 15:00:00,2014,2,15,1,0,Light Rain,12557
Andhericha Raja,Mumbai,2014-09-06 16:00:00,2014,2,16,1,0,Humid,16009
Andhericha Raja,Mumbai,2014-09-06 17:00:00,2014,2,17,1,0,Sunny,15572
Andhericha Raja,Mumbai,2014-09-06 18:00:00,2014,2,18,1,0,Cloudy,59591
Andhericha Raja,Mumbai,2014-09-06 19:00:00,2014,2,19,1,0,Light Rain,38163
Andhericha Raja,Mumbai,2014-09-06 20:00:00,2014,2,20,1,0,Light Rain,51238
Andhericha Raja,Mumbai,2014-09-06 21:00:00,2014,2,21,1,0,Sunny,69041
Andhericha Raja,Mumbai,2014-09-06 22:00:00,2014,2,22,1,0,Cloudy,57550
Andhericha Raja,Mumbai,2014-09-06 23:00:00,2014,2,23,1,0,Humid,67656
Andhericha Raja,Mumbai,2014-09-07 00:00:00,2014,3,0,1,0,Sunny,17070
Andhericha Raja,Mumbai,2014-09-07 01:00:00,2014,3,1,1,0,Sunny,4162
Andhericha Raja,Mumbai,2014-09-07 02:00:00,2014,3,2,1,0,Light Rain,4007
Andhericha Raja,Mumbai,2014-09-07 03:00:00,2014,3,3,1,0,Cloudy,6437
Andhericha Raja,Mumbai,2014-09-07 04:00:00,2014,3,4,1,0,Cloudy,2138
Andhericha Raja,Mumbai,2014-09-07 05:00:00,2014,3,5,1,0,Sunny,5276
Andhericha Raja,Mumbai,2014-09-07 06:00:00,2014,3,6,1,0,Sunny,19902
Andhericha Raja,Mumbai,2014-09-07 07:00:00,2014,3,7,1,0,Sunny,23833
Andhericha Raja,Mumbai,2014-09-07 08:00:00,2014,3,8,1,0,Light Rain,10190
Andhericha Raja,Mumbai,2014-09-07 09:00:00,2014,3,9,1,0,Heavy Rain,8857
Andhericha Raja,Mumbai,2014-09-07 10:00:00,2014,3,10,1,0,Heavy Rain,6044
Andhericha Raja,Mumbai,2014-09-07 11:00:00,2014,3,11,1,0,Light Rain,11337
Andhericha Raja,Mumbai,2014-09-07 12:00:00,2014,3,12,1,0,Humid,15345
Andhericha Raja,Mumbai,2014-09-07 13:00:00,2014,3,13,1,0,Light Rain,9550
Andhericha Raja,Mumbai,2014-09-07 14:00:00,2014,3,14,1,0,Sunny,18429
Andhericha Raja,Mumbai,2014-09-07 15:00:00,2014,3,15,1,0,Light Rain,13403
Andhericha Raja,Mumbai,2014-09-07 16:00:00,2014,3,16,1,0,Humid,16222
Andhericha Raja,Mumbai,2014-09-07 17:00:00,2014,3,17,1,0,Light Rain,10984
Andhericha Raja,Mumbai,2014-09-07 18:00:00,2014,3,18,1,0,Heavy Rain,20433
Andhericha Raja,Mumbai,2014-09-07 19:00:00,2014,3,19,1,0,Humid,43056
Andhericha Raja,Mumbai,2014-09-07 20:00:00,2014,3,20,1,0,Humid,82714
Andhericha Raja,Mumbai,2014-09-07 21:00:00,2014,3,21,1,0,Humid,70266
Andhericha Raja,Mumbai,2014-09-07 22:00:00,2014,3,22,1,0,Light Rain,26981
Andhericha Raja,Mumbai,2014-09-07 23:00:00,2014,3,23,1,0,Cloudy,73784
Andhericha Raja,Mumbai,2014-09-08 00:00:00,2014,4,0,0,0,Heavy Rain,3430
Andhericha Raja,Mumbai,2014-09-08 01:00:00,2014,4,1,0,0,Cloudy,3271
Andhericha Raja,Mumbai,2014-09-08 02:00:00,2014,4,2,0,0,Light Rain,2185
Andhericha Raja,Mumbai,2014-09-08 03:00:00,2014,4,3,0,0,Light Rain,1718
Andhericha Raja,Mumbai,2014-09-08 04:00:00,2014,4,4,0,0,Humid,2103
Andhericha Raja,Mumbai,2014-09-08 05:00:00,2014,4,5,0,0,Sunny,1250
Andhericha Raja,Mumbai,2014-09-08 06:00:00,2014,4,6,0,0,Cloudy,8798
Andhericha Raja,Mumbai,2014-09-08 07:00:00,2014,4,7,0,0,Cloudy,10903
Andhericha Raja,Mumbai,2014-09-08 08:00:00,2014,4,8,0,0,Humid,12620
Andhericha Raja,Mumbai,2014-09-08 09:00:00,2014,4,9,0,0,Cloudy,12583
Andhericha Raja,Mumbai,2014-09-08 10:00:00,2014,4,10,0,0,Cloudy,10601
Andhericha Raja,Mumbai,2014-09-08 11:00:00,2014,4,11,0,0,Light Rain,7855
Andhericha Raja,Mumbai,2014-09-08 12:00:00,2014,4,12,0,0,Heavy Rain,4854
Andhericha Raja,Mumbai,2014-09-08 13:00:00,2014,4,13,0,0,Sunny,8621
Andhericha Raja,Mumbai,2014-09-08 14:00:00,2014,4,14,0,0,Cloudy,8097
Andhericha Raja,Mumbai,2014-09-08 15:00:00,2014,4,15,0,0,Humid,9698
Andhericha Raja,Mumbai,2014-09-08 16:00:00,2014,4,16,0,0,Sunny,9058
Andhericha Raja,Mumbai,2014-09-08 17:00:00,2014,4,17,0,0,Cloudy,12095
Andhericha Raja,Mumbai,2014-09-08 18:00:00,2014,4,18,0,0,Sunny,32365
Andhericha Raja,Mumbai,2014-09-08 19:00:00,2014,4,19,0,0,Humid,27373
