mandal_name,city,datetime,year,day_of_festival,hour_of_day,is_weekend,is_special_day,weather,headcount
Lalbaugcha Raja,Mumbai,2012-09-15 19:00:00,2012,11,19,1,1,Light Rain,459103
Lalbaugcha Raja,Mumbai,2012-09-15 20:00:00,2012,11,20,1,1,Sunny,522057
Lalbaugcha Raja,Mumbai,2012-09-15 21:00:00,2012,11,21,1,1,Humid,558154
Lalbaugcha Raja,Mumbai,2012-09-15 22:00:00,2012,11,22,1,1,Heavy Rain,134743
Lalbaugcha Raja,Mumbai,2012-09-15 23:00:00,2012,11,23,1,1,Humid,385169
Lalbaugcha Raja,Mumbai,2013-09-05 00:00:00,2013,1,0,0,1,Light Rain,45703
Lalbaugcha Raja,Mumbai,2013-09-05 01:00:00,2013,1,1,0,1,Cloudy,7326
Lalbaugcha Raja,Mumbai,2013-09-05 02:00:00,2013,1,2,0,1,Heavy Rain,10306
Lalbaugcha Raja,Mumbai,2013-09-05 03:00:00,2013,1,3,0,1,Light Rain,19491
Lalbaugcha Raja,Mumbai,2013-09-05 04:00:00,2013,1,4,0,1,Cloudy,6893
Lalbaugcha Raja,Mumbai,2013-09-05 05:00:00,2013,1,5,0,1,Humid,19916
Lalbaugcha Raja,Mumbai,2013-09-05 06:00:00,2013,1,6,0,1,Humid,37723
Lalbaugcha Raja,Mumbai,2013-09-05 07:00:00,2013,1,7,0,1,Humid,53598
Lalbaugcha Raja,Mumbai,2013-09-05 08:00:00,2013,1,8,0,1,Cloudy,44025
Lalbaugcha Raja,Mumbai,2013-09-05 09:00:00,2013,1,9,0,1,Humid,48334
Lalbaugcha Raja,Mumbai,2013-09-05 10:00:00,2013,1,10,0,1,Heavy Rain,28086
Lalbaugcha Raja,Mumbai,2013-09-05 11:00:00,2013,1,11,0,1,Heavy Rain,25746
Lalbaugcha Raja,Mumbai,2013-09-05 12:00:00,2013,1,12,0,1,Cloudy,64998
Lalbaugcha Raja,Mumbai,2013-09-05 13:00:00,2013,1,13,0,1,Light Rain,25455
Lalbaugcha Raja,Mumbai,2013-09-05 14:00:00,2013,1,14,0,1,Cloudy,78177
Lalbaugcha Raja,Mumbai,2013-09-05 15:00:00,2013,1,15,0,1,Sunny,68371
Lalbaugcha Raja,Mumbai,2013-09-05 16:00:00,2013,1,16,0,1,Cloudy,65818
Lalbaugcha Raja,Mumbai,2013-09-05 17:00:00,2013,1,17,0,1,Humid,40976
Lalbaugcha Raja,Mumbai,2013-09-05 18:00:00,2013,1,18,0,1,Heavy Rain,63061
Lalbaugcha Raja,Mumbai,2013-09-05 19:00:00,2013,1,19,0,1,Sunny,126166
Lalbaugcha Raja,Mumbai,2013-09-05 20:00:00,2013,1,20,0,1,Humid,229966
Lalbaugcha Raja,Mumbai,2013-09-05 21:00:00,2013,1,21,0,1,Heavy Rain,56027
Lalbaugcha Raja,Mumbai,2013-09-05 22:00:00,2013,1,22,0,1,Humid,140487
Lalbaugcha Raja,Mumbai,2013-09-05 23:00:00,2013,1,23,0,1,Cloudy,167363
Lalbaugcha Raja,Mumbai,2013-09-06 00:00:00,2013,2,0,0,0,Light Rain,13624
Lalbaugcha Raja,Mumbai,2013-09-06 01:00:00,2013,2,1,0,0,Heavy Rain,2944
Lalbaugcha Raja,Mumbai,2013-09-06 02:00:00,2013,2,2,0,0,Humid,10164
Lalbaugcha Raja,Mumbai,2013-09-06 03:00:00,2013,2,3,0,0,Heavy Rain,2057
Lalbaugcha Raja,Mumbai,2013-09-06 04:00:00,2013,2,4,0,0,Cloudy,3854
Lalbaugcha Raja,Mumbai,2013-09-06 05:00:00,2013,2,5,0,0,Light Rain,7657
Lalbaugcha Raja,Mumbai,2013-09-06 06:00:00,2013,2,6,0,0,Sunny,23730
Lalbaugcha Raja,Mumbai,2013-09-06 07:00:00,2013,2,7,0,0,Cloudy,16134
Lalbaugcha Raja,Mumbai,2013-09-06 08:00:00,2013,2,8,0,0,Cloudy,23524
Lalbaugcha Raja,Mumbai,2013-09-06 09:00:00,2013,2,9,0,0,Cloudy,22103
Lalbaugcha Raja,Mumbai,2013-09-06 10:00:00,2013,2,10,0,0,Humid,26183
Lalbaugcha Raja,Mumbai,2013-09-06 11:00:00,2013,2,11,0,0,Humid,20307
Lalbaugcha Raja,Mumbai,2013-09-06 12:00:00,2013,2,12,0,0,Cloudy,27990
Lalbaugcha Raja,Mumbai,2013-09-06 13:00:00,2013,2,13,0,0,Sunny,24592
Lalbaugcha Raja,Mumbai,2013-09-06 14:00:00,2013,2,14,0,0,Heavy Rain,8185
Lalbaugcha Raja,Mumbai,2013-09-06 15:00:00,2013,2,15,0,0,Cloudy,17577
Lalbaugcha Raja,Mumbai,2013-09-06 16:00:00,2013,2,16,0,0,Humid,26603
Lalbaugcha Raja,Mumbai,2013-09-06 17:00:00,2013,2,17,0,0,Cloudy,24154
Lalbaugcha Raja,Mumbai,2013-09-06 18:00:00,2013,2,18,0,0,Cloudy,66587
Lalbaugcha Raja,Mumbai,2013-09-06 19:00:00,2013,2,19,0,0,Sunny,71326
Lalbaugcha Raja,Mumbai,2013-09-06 20:00:00,2013,2,20,0,0,Cloudy,76962
Lalbaugcha Raja,Mumbai,2013-09-06 21:00:00,2013,2,21,0,0,Sunny,75508
Lalbaugcha Raja,Mumbai,2013-09-06 22:00:00,2013,2,22,0,0,Cloudy,112865
Lalbaugcha Raja,Mumbai,2013-09-06 23:00:00,2013,2,23,0,0,Heavy Rain,16836
Lalbaugcha Raja,Mumbai,2013-09-07 00:00:00,2013,3,0,1,0,Humid,44044
Lalbaugcha Raja,Mumbai,2013-09-07 01:00:00,2013,3,1,1,0,Cloudy,4438
Lalbaugcha Raja,Mumbai,2013-09-07 02:00:00,2013,3,2,1,0,Humid,7610
Lalbaugcha Raja,Mumbai,2013-09-07 03:00:00,2013,3,3,1,0,Sunny,5932
Lalbaugcha Raja,Mumbai,2013-09-07 04:00:00,2013,3,4,1,0,Light Rain,8460
Lalbaugcha Raja,Mumbai,2013-09-07 05:00:00,2013,3,5,1,0,Humid,6257
Lalbaugcha Raja,Mumbai,2013-09-07 06:00:00,2013,3,6,1,0,Cloudy,35236
Lalbaugcha Raja,Mumbai,2013-09-07 07:00:00,2013,3,7,1,0,Humid,44463
Lalbaugcha Raja,Mumbai,2013-09-07 08:00:00,2013,3,8,1,0,Heavy Rain,15571
Lalbaugcha Raja,Mumbai,2013-09-07 09:00:00,2013,3,9,1,0,Sunny,37794
Lalbaugcha Raja,Mumbai,2013-09-07 10:00:00,2013,3,10,1,0,Heavy Rain,16118
Lalbaugcha Raja,Mumbai,2013-09-07 11:00:00,2013,3,11,1,0,Sunny,32186
Lalbaugcha Raja,Mumbai,2013-09-07 12:00:00,2013,3,12,1,0,Light Rain,28018
Lalbaugcha Raja,Mumbai,2013-09-07 13:00:00,2013,3,13,1,0,Heavy Rain,15755
Lalbaugcha Raja,Mumbai,2013-09-07 14:00:00,2013,3,14,1,0,Humid,41640
Lalbaugcha Raja,Mumbai,2013-09-07 15:00:00,2013,3,15,1,0,Heavy Rain,19332
Lalbaugcha Raja,Mumbai,2013-09-07 16:00:00,2013,3,16,1,0,Humid,28378
Lalbaugcha Raja,Mumbai,2013-09-07 17:00:00,2013,3,17,1,0,Sunny,38463
Lalbaugcha Raja,Mumbai,2013-09-07 18:00:00,2013,3,18,1,0,Cloudy,148989
Lalbaugcha Raja,Mumbai,2013-09-07 19:00:00,2013,3,19,1,0,Cloudy,97452
Lalbaugcha Raja,Mumbai,2013-09-07 20:00:00,2013,3,20,1,0,Sunny,134328
Lalbaugcha Raja,Mumbai,2013-09-07 21:00:00,2013,3,21,1,0,Light Rain,116451
Lalbaugcha Raja,Mumbai,2013-09-07 22:00:00,2013,3,22,1,0,Light Rain,121274
Lalbaugcha Raja,Mumbai,2013-09-07 23:00:00,2013,3,23,1,0,Cloudy,186900
Lalbaugcha Raja,Mumbai,2013-09-08 00:00:00,2013,4,0,1,0,Sunny,28096
Lalbaugcha Raja,Mumbai,2013-09-08 01:00:00,2013,4,1,1,0,Humid,16973
Lalbaugcha Raja,Mumbai,2013-09-08 02:00:00,2013,4,2,1,0,Cloudy,3314
Lalbaugcha Raja,Mumbai,2013-09-08 03:00:00,2013,4,3,1,0,Heavy Rain,4090
Lalbaugcha Raja,Mumbai,2013-09-08 04:00:00,2013,4,4,1,0,Cloudy,17853
Lalbaugcha Raja,Mumbai,2013-09-08 05:00:00,2013,4,5,1,0,Cloudy,10265
Lalbaugcha Raja,Mumbai,2013-09-08 06:00:00,2013,4,6,1,0,Sunny,26094
Lalbaugcha Raja,Mumbai,2013-09-08 07:00:00,2013,4,7,1,0,Cloudy,51227
Lalbaugcha Raja,Mumbai,2013-09-08 08:00:00,2013,4,8,1,0,Cloudy,31075
Lalbaugcha Raja,Mumbai,2013-09-08 09:00:00,2013,4,9,1,0,Sunny,28746
Lalbaugcha Raja,Mumbai,2013-09-08 10:00:00,2013,4,10,1,0,Heavy Rain,16797
Lalbaugcha Raja,Mumbai,2013-09-08 11:00:00,2013,4,11,1,0,Heavy Rain,20453
Lalbaugcha Raja,Mumbai,2013-09-08 12:00:00,2013,4,12,1,0,Cloudy,33052
Lalbaugcha Raja,Mumbai,2013-09-08 13:00:00,2013,4,13,1,0,Light Rain,39430
Lalbaugcha Raja,Mumbai,2013-09-08 14:00:00,2013,4,14,1,0,Heavy Rain,20290
Lalbaugcha Raja,Mumbai,2013-09-08 15:00:00,2013,4,15,1,0,Humid,44137
Lalbaugcha Raja,Mumbai,2013-09-08 16:00:00,2013,4,16,1,0,Light Rain,28485
Lalbaugcha Raja,Mumbai,2013-09-08 17:00:00,2013,4,17,1,0,Light Rain,28511
Lalbaugcha Raja,Mumbai,2013-09-08 18:00:00,2013,4,18,1,0,Heavy Rain,58656
Lalbaugcha Raja,Mumbai,2013-09-08 19:00:00,2013,4,19,1,0,Sunny,111965
Lalbaugcha Raja,Mumbai,2013-09-08 20:00:00,2013,4,20,1,0,Cloudy,128631
Lalbaugcha Raja,Mumbai,2013-09-08 21:00:00,2013,4,21,1,0,Sunny,128821
Lalbaugcha Raja,Mumbai,2013-09-08 22:00:00,2013,4,22,1,0,Humid,137796
Lalbaugcha Raja,Mumbai,2013-09-08 23:00:00,2013,4,23,1,0,Light Rain,86223
Lalbaugcha Raja,Mumbai,2013-09-09 00:00:00,2013,5,0,0,1,Sunny,25866
Lalbaugcha Raja,Mumbai,2013-09-09 01:00:00,2013,5,1,0,1,Sunny,5502
Lalbaugcha Raja,Mumbai,2013-09-09 02:00:00,2013,5,2,0,1,Sunny,7057
Lalbaugcha Raja,Mumbai,2013-09-09 03:00:00,2013,5,3,0,1,Sunny,3883
Lalbaugcha Raja,Mumbai,2013-09-09 04:00:00,2013,5,4,0,1,Light Rain,3011
Lalbaugcha Raja,Mumbai,2013-09-09 05:00:00,2013,5,5,0,1,Cloudy,9629
Lalbaugcha Raja,Mumbai,2013-09-09 06:00:00,2013,5,6,0,1,Cloudy,19825
Lalbaugcha Raja,Mumbai,2013-09-09 07:00:00,2013,5,7,0,1,Cloudy,21491
Lalbaugcha Raja,Mumbai,2013-09-09 08:00:00,2013,5,8,0,1,Sunny,24017
Lalbaugcha Raja,Mumbai,2013-09-09 09:00:00,2013,5,9,0,1,Light Rain,20211
Lalbaugcha Raja,Mumbai,2013-09-09 10:00:00,2013,5,10,0,1,Cloudy,28938
Lalbaugcha Raja,Mumbai,2013-09-09 11:00:00,2013,5,11,0,1,Light Rain,15598
Lalbaugcha Raja,Mumbai,2013-09-09 12:00:00,2013,5,12,0,1,Sunny,26506
Lalbaugcha Raja,Mumbai,2013-09-09 13:00:00,2013,5,13,0,1,Cloudy,24510
Lalbaugcha Raja,Mumbai,2013-09-09 14:00:00,2013,5,14,0,1,Heavy Rain,8435
Lalbaugcha Raja,Mumbai,2013-09-09 15:00:00,2013,5,15,0,1,Cloudy,18455
Lalbaugcha Raja,Mumbai,2013-09-09 16:00:00,2013,5,16,0,1,Sunny,26789
Lalbaugcha Raja,Mumbai,2013-09-09 17:00:00,2013,5,17,0,1,Heavy Rain,11941
Lalbaugcha Raja,Mumbai,2013-09-09 18:00:00,2013,5,18,0,1,Humid,66457
Lalbaugcha Raja,Mumbai,2013-09-09 19:00:00,2013,5,19,0,1,Cloudy,59313
Lalbaugcha Raja,Mumbai,2013-09-09 20:00:00,2013,5,20,0,1,Humid,64645
Lalbaugcha Raja,Mumbai,2013-09-09 21:00:00,2013,5,21,0,1,Cloudy,93639
Lalbaugcha Raja,Mumbai,2013-09-09 22:00:00,2013,5,22,0,1,Heavy Rain,29355
Lalbaugcha Raja,Mumbai,2013-09-09 23:00:00,2013,5,23,0,1,Cloudy,59151
Lalbaugcha Raja,Mumbai,2013-09-10 00:00:00,2013,6,0,0,0,Cloudy,17707
Lalbaugcha Raja,Mumbai,2013-09-10 01:00:00,2013,6,1,0,0,Light Rain,4451
Lalbaugcha Raja,Mumbai,2013-09-10 02:00:00,2013,6,2,0,0,Cloudy,10228
Lalbaugcha Raja,Mumbai,2013-09-10 03:00:00,2013,6,3,0,0,Heavy Rain,2559
Lalbaugcha Raja,Mumbai,2013-09-10 04:00:00,2013,6,4,0,0,Cloudy,4650
Lalbaugcha Raja,Mumbai,2013-09-10 05:00:00,2013,6,5,0,0,Light Rain,5126
Lalbaugcha Raja,Mumbai,2013-09-10 06:00:00,2013,6,6,0,0,Heavy Rain,6656
Lalbaugcha Raja,Mumbai,2013-09-10 07:00:00,2013,6,7,0,0,Light Rain,12057
Lalbaugcha Raja,Mumbai,2013-09-10 08:00:00,2013,6,8,0,0,Cloudy,21499
Lalbaugcha Raja,Mumbai,2013-09-10 09:00:00,2013,6,9,0,0,Light Rain,15441
Lalbaugcha Raja,Mumbai,2013-09-10 10:00:00,2013,6,10,0,0,Heavy Rain,9188
Lalbaugcha Raja,Mumbai,2013-09-10 11:00:00,2013,6,11,0,0,Sunny,25848
Lalbaugcha Raja,Mumbai,2013-09-10 12:00:00,2013,6,12,0,0,Heavy Rain,11141
Lalbaugcha Raja,Mumbai,2013-09-10 13:00:00,2013,6,13,0,0,Light Rain,17673
Lalbaugcha Raja,Mumbai,2013-09-10 14:00:00,2013,6,14,0,0,Humid,23954
Lalbaugcha Raja,Mumbai,2013-09-10 15:00:00,2013,6,15,0,0,Sunny,18599
Lalbaugcha Raja,Mumbai,2013-09-10 16:00:00,2013,6,16,0,0,Cloudy,21531
Lalbaugcha Raja,Mumbai,2013-09-10 17:00:00,2013,6,17,0,0,Cloudy,29027
Lalbaugcha Raja,Mumbai,2013-09-10 18:00:00,2013,6,18,0,0,Cloudy,63749
Lalbaugcha Raja,Mumbai,2013-09-10 19:00:00,2013,6,19,0,0,Humid,67041
Lalbaugcha Raja,Mumbai,2013-09-10 20:00:00,2013,6,20,0,0,Humid,62057
Lalbaugcha Raja,Mumbai,2013-09-10 21:00:00,2013,6,21,0,0,Humid,49107
Lalbaugcha Raja,Mumbai,2013-09-10 22:00:00,2013,6,22,0,0,Sunny,105062
Lalbaugcha Raja,Mumbai,2013-09-10 23:00:00,2013,6,23,0,0,Heavy Rain,32631
Lalbaugcha Raja,Mumbai,2013-09-11 00:00:00,2013,7,0,0,1,Cloudy,21763
Lalbaugcha Raja,Mumbai,2013-09-11 01:00:00,2013,7,1,0,1,Cloudy,6650
Lalbaugcha Raja,Mumbai,2013-09-11 02:00:00,2013,7,2,0,1,Cloudy,6618
Lalbaugcha Raja,Mumbai,2013-09-11 03:00:00,2013,7,3,0,1,Light Rain,5591
Lalbaugcha Raja,Mumbai,2013-09-11 04:00:00,2013,7,4,0,1,Humid,5308
Lalbaugcha Raja,Mumbai,2013-09-11 05:00:00,2013,7,5,0,1,Sunny,3522
Lalbaugcha Raja,Mumbai,2013-09-11 06:00:00,2013,7,6,0,1,Humid,22058
Lalbaugcha Raja,Mumbai,2013-09-11 07:00:00,2013,7,7,0,1,Humid,22662
Lalbaugcha Raja,Mumbai,2013-09-11 08:00:00,2013,7,8,0,1,Cloudy,29052
Lalbaugcha Raja,Mumbai,2013-09-11 09:00:00,2013,7,9,0,1,Cloudy,15977
Lalbaugcha Raja,Mumbai,2013-09-11 10:00:00,2013,7,10,0,1,Humid,29626
Lalbaugcha Raja,Mumbai,2013-09-11 11:00:00,2013,7,11,0,1,Light Rain,12258
Lalbaugcha Raja,Mumbai,2013-09-11 12:00:00,2013,7,12,0,1,Heavy Rain,10146
Lalbaugcha Raja,Mumbai,2013-09-11 13:00:00,2013,7,13,0,1,Humid,28666
Lalbaugcha Raja,Mumbai,2013-09-11 14:00:00,2013,7,14,0,1,Light Rain,19612
Lalbaugcha Raja,Mumbai,2013-09-11 15:00:00,2013,7,15,0,1,Humid,16934
Lalbaugcha Raja,Mumbai,2013-09-11 16:00:00,2013,7,16,0,1,Sunny,20117
Lalbaugcha Raja,Mumbai,2013-09-11 17:00:00,2013,7,17,0,1,Sunny,27599
Lalbaugcha Raja,Mumbai,2013-09-11 18:00:00,2013,7,18,0,1,Heavy Rain,37166
Lalbaugcha Raja,Mumbai,2013-09-11 19:00:00,2013,7,19,0,1,Light Rain,57268
Lalbaugcha Raja,Mumbai,2013-09-11 20:00:00,2013,7,20,0,1,Humid,81090
Lalbaugcha Raja,Mumbai,2013-09-11 21:00:00,2013,7,21,0,1,Light Rain,65658
Lalbaugcha Raja,Mumbai,2013-09-11 22:00:00,2013,7,22,0,1,Light Rain,52612
Lalbaugcha Raja,Mumbai,2013-09-11 23:00:00,2013,7,23,0,1,Light Rain,67174
Lalbaugcha Raja,Mumbai,2013-09-12 00:00:00,2013,8,0,0,0,Heavy Rain,11668
Lalbaugcha Raja,Mumbai,2013-09-12 01:00:00,2013,8,1,0,0,Humid,5880
Lalbaugcha Raja,Mumbai,2013-09-12 02:00:00,2013,8,2,0,0,Heavy Rain,3268
Lalbaugcha Raja,Mumbai,2013-09-12 03:00:00,2013,8,3,0,0,Humid,2284
Lalbaugcha Raja,Mumbai,2013-09-12 04:00:00,2013,8,4,0,0,Humid,6101
Lalbaugcha Raja,Mumbai,2013-09-12 05:00:00,2013,8,5,0,0,Light Rain,5522
Lalbaugcha Raja,Mumbai,2013-09-12 06:00:00,2013,8,6,0,0,Humid,22240
Lalbaugcha Raja,Mumbai,2013-09-12 07:00:00,2013,8,7,0,0,Heavy Rain,10463
Lalbaugcha Raja,Mumbai,2013-09-12 08:00:00,2013,8,8,0,0,Cloudy,23112
Lalbaugcha Raja,Mumbai,2013-09-12 09:00:00,2013,8,9,0,0,Sunny,29757
Lalbaugcha Raja,Mumbai,2013-09-12 10:00:00,2013,8,10,0,0,Light Rain,16074
Lalbaugcha Raja,Mumbai,2013-09-12 11:00:00,2013,8,11,0,0,Sunny,18811
Lalbaugcha Raja,Mumbai,2013-09-12 12:00:00,2013,8,12,0,0,Heavy Rain,11361
Lalbaugcha Raja,Mumbai,2013-09-12 13:00:00,2013,8,13,0,0,Humid,26820
Lalbaugcha Raja,Mumbai,2013-09-12 14:00:00,2013,8,14,0,0,Humid,28224
Lalbaugcha Raja,Mumbai,2013-09-12 15:00:00,2013,8,15,0,0,Humid,24448
Lalbaugcha Raja,Mumbai,2013-09-12 16:00:00,2013,8,16,0,0,Cloudy,16510
Lalbaugcha Raja,Mumbai,2013-09-12 17:00:00,2013,8,17,0,0,Heavy Rain,8526
Lalbaugcha Raja,Mumbai,2013-09-12 18:00:00,2013,8,18,0,0,Sunny,79392
Lalbaugcha Raja,Mumbai,2013-09-12 19:00:00,2013,8,19,0,0,Light Rain,58424
Lalbaugcha Raja,Mumbai,2013-09-12 20:00:00,2013,8,20,0,0,Heavy Rain,30277
Lalbaugcha Raja,Mumbai,2013-09-12 21:00:00,2013,8,21,0,0,Light Rain,44014
Lalbaugcha Raja,Mumbai,2013-09-12 22:00:00,2013,8,22,0,0,Sunny,55564
Lalbaugcha Raja,Mumbai,2013-09-12 23:00:00,2013,8,23,0,0,Humid,82907
Lalbaugcha Raja,Mumbai,2013-09-13 00:00:00,2013,9,0,0,0,Light Rain,17875
Lalbaugcha Raja,Mumbai,2013-09-13 01:00:00,2013,9,1,0,0,Cloudy,10097
Lalbaugcha Raja,Mumbai,2013-09-13 02:00:00,2013,9,2,0,0,Heavy Rain,1815
Lalbaugcha Raja,Mumbai,2013-09-13 03:00:00,2013,9,3,0,0,Heavy Rain,2565
Lalbaugcha Raja,Mumbai,2013-09-13 04:00:00,2013,9,4,0,0,Light Rain,6151
Lalbaugcha Raja,Mumbai,2013-09-13 05:00:00,2013,9,5,0,0,Cloudy,5076
Lalbaugcha Raja,Mumbai,2013-09-13 06:00:00,2013,9,6,0,0,Sunny,21252
Lalbaugcha Raja,Mumbai,2013-09-13 07:00:00,2013,9,7,0,0,Heavy Rain,6773
Lalbaugcha Raja,Mumbai,2013-09-13 08:00:00,2013,9,8,0,0,Sunny,23627
Lalbaugcha Raja,Mumbai,2013-09-13 09:00:00,2013,9,9,0,0,Humid,16026
Lalbaugcha Raja,Mumbai,2013-09-13 10:00:00,2013,9,10,0,0,Light Rain,13091
Lalbaugcha Raja,Mumbai,2013-09-13 11:00:00,2013,9,11,0,0,Cloudy,25796
Lalbaugcha Raja,Mumbai,2013-09-13 12:00:00,2013,9,12,0,0,Light Rain,19740
Lalbaugcha Raja,Mumbai,2013-09-13 13:00:00,2013,9,13,0,0,Humid,27633
Lalbaugcha Raja,Mumbai,2013-09-13 14:00:00,2013,9,14,0,0,Light Rain,20749
Lalbaugcha Raja,Mumbai,2013-09-13 15:00:00,2013,9,15,0,0,Light Rain,20356
Lalbaugcha Raja,Mumbai,2013-09-13 16:00:00,2013,9,16,0,0,Light Rain,16241
Lalbaugcha Raja,Mumbai,2013-09-13 17:00:00,2013,9,17,0,0,Sunny,28540
Lalbaugcha Raja,Mumbai,2013-09-13 18:00:00,2013,9,18,0,0,Light Rain,54582
Lalbaugcha Raja,Mumbai,2013-09-13 19:00:00,2013,9,19,0,0,Heavy Rain,43651
Lalbaugcha Raja,Mumbai,2013-09-13 20:00:00,2013,9,20,0,0,Sunny,65607
Lalbaugcha Raja,Mumbai,2013-09-13 21:00:00,2013,9,21,0,0,Light Rain,64802
Lalbaugcha Raja,Mumbai,2013-09-13 22:00:00,2013,9,22,0,0,Light Rain,42467
Lalbaugcha Raja,Mumbai,2013-09-13 23:00:00,2013,9,23,0,0,Heavy Rain,27128
Lalbaugcha Raja,Mumbai,2013-09-14 00:00:00,2013,10,0,1,1,Light Rain,24169
Lalbaugcha Raja,Mumbai,2013-09-14 01:00:00,2013,10,1,1,1,Light Rain,3445
Lalbaugcha Raja,Mumbai,2013-09-14 02:00:00,2013,10,2,1,1,Humid,7633
Lalbaugcha Raja,Mumbai,2013-09-14 03:00:00,2013,10,3,1,1,Humid,3743
Lalbaugcha Raja,Mumbai,2013-09-14 04:00:00,2013,10,4,1,1,Light Rain,6722
Lalbaugcha Raja,Mumbai,2013-09-14 05:00:00,2013,10,5,1,1,Light Rain,4414
Lalbaugcha Raja,Mumbai,2013-09-14 06:00:00,2013,10,6,1,1,Heavy Rain,15909
Lalbaugcha Raja,Mumbai,2013-09-14 07:00:00,2013,10,7,1,1,Light Rain,26244
Lalbaugcha Raja,Mumbai,2013-09-14 08:00:00,2013,10,8,1,1,Cloudy,50336
Lalbaugcha Raja,Mumbai,2013-09-14 09:00:00,2013,10,9,1,1,Sunny,29679
Lalbaugcha Raja,Mumbai,2013-09-14 10:00:00,2013,10,10,1,1,Humid,34671
Lalbaugcha Raja,Mumbai,2013-09-14 11:00:00,2013,10,11,1,1,Heavy Rain,14759
Lalbaugcha Raja,Mumbai,2013-09-14 12:00:00,2013,10,12,1,1,Light Rain,22431
Lalbaugcha Raja,Mumbai,2013-09-14 13:00:00,2013,10,13,1,1,Light Rain,30334
Lalbaugcha Raja,Mumbai,2013-09-14 14:00:00,2013,10,14,1,1,Heavy Rain,20931
Lalbaugcha Raja,Mumbai,2013-09-14 15:00:00,2013,10,15,1,1,Light Rain,30442
Lalbaugcha Raja,Mumbai,2013-09-14 16:00:00,2013,10,16,1,1,Light Rain,25241
Lalbaugcha Raja,Mumbai,2013-09-14 17:00:00,2013,10,17,1,1,Light Rain,26744
Lalbaugcha Raja,Mumbai,2013-09-14 18:00:00,2013,10,18,1,1,Light Rain,78859
Lalbaugcha Raja,Mumbai,2013-09-14 19:00:00,2013,10,19,1,1,Humid,109426
Lalbaugcha Raja,Mumbai,2013-09-14 20:00:00,2013,10,20,1,1,Sunny,120698
Lalbaugcha Raja,Mumbai,2013-09-14 21:00:00,2013,10,21,1,1,Cloudy,132181
Lalbaugcha Raja,Mumbai,2013-09-14 22:00:00,2013,10,22,1,1,Cloudy,72401
Lalbaugcha Raja,Mumbai,2013-09-14 23:00:00,2013,10,23,1,1,Light Rain,122098
Lalbaugcha Raja,Mumbai,2013-09-15 00:00:00,2013,11,0,1,1,Humid,196525
Lalbaugcha Raja,Mumbai,2013-09-15 01:00:00,2013,11,1,1,1,Heavy Rain,14132
Lalbaugcha Raja,Mumbai,2013-09-15 02:00:00,2013,11,2,1,1,Light Rain,27770
Lalbaugcha Raja,Mumbai,2013-09-15 03:00:00,2013,11,3,1,1,Heavy Rain,10450
Lalbaugcha Raja,Mumbai,2013-09-15 04:00:00,2013,11,4,1,1,Sunny,45230
Lalbaugcha Raja,Mumbai,2013-09-15 05:00:00,2013,11,5,1,1,Humid,57904
Lalbaugcha Raja,Mumbai,2013-09-15 06:00:00,2013,11,6,1,1,Heavy Rain,52328
Lalbaugcha Raja,Mumbai,2013-09-15 07:00:00,2013,11,7,1,1,Cloudy,105908
Lalbaugcha Raja,Mumbai,2013-09-15 08:00:00,2013,11,8,1,1,Heavy Rain,66345
Lalbaugcha Raja,Mumbai,2013-09-15 09:00:00,2013,11,9,1,1,Heavy Rain,52069
Lalbaugcha Raja,Mumbai,2013-09-15 10:00:00,2013,11,10,1,1,Light Rain,102973
Lalbaugcha Raja,Mumbai,2013-09-15 11:00:00,2013,11,11,1,1,Heavy Rain,101173
Lalbaugcha Raja,Mumbai,2013-09-15 12:00:00,2013,11,12,1,1,Heavy Rain,78211
Lalbaugcha Raja,Mumbai,2013-09-15 13:00:00,2013,11,13,1,1,Sunny,280151
Lalbaugcha Raja,Mumbai,2013-09-15 14:00:00,2013,11,14,1,1,Light Rain,137894
Lalbaugcha Raja,Mumbai,2013-09-15 15:00:00,2013,11,15,1,1,Humid,139843
Lalbaugcha Raja,Mumbai,2013-09-15 16:00:00,2013,11,16,1,1,Sunny,115344
Lalbaugcha Raja,Mumbai,2013-09-15 17:00:00,2013,11,17,1,1,Sunny,266139
Lalbaugcha Raja,Mumbai,2013-09-15 18:00:00,2013,11,18,1,1,Sunny,286838
Lalbaugcha Raja,Mumbai,2013-09-15 19:00:00,2013,11,19,1,1,Humid,841553
Lalbaugcha Raja,Mumbai,2013-09-15 20:00:00,2013,11,20,1,1,Sunny,790675
Lalbaugcha Raja,Mumbai,2013-09-15 21:00:00,2013,11,21,1,1,Sunny,622904
Lalbaugcha Raja,Mumbai,2013-09-15 22:00:00,2013,11,22,1,1,Humid,541311
Lalbaugcha Raja,Mumbai,2013-09-15 23:00:00,2013,11,23,1,1,Sunny,528565
Lalbaugcha Raja,Mumbai,2014-09-05 00:00:00,2014,1,0,0,1,Cloudy,52374
Lalbaugcha Raja,Mumbai,2014-09-05 01:00:00,2014,1,1,0,1,Humid,15002
Lalbaugcha Raja,Mumbai,2014-09-05 02:00:00,2014,1,2,0,1,Humid,7062
Lalbaugcha Raja,Mumbai,2014-09-05 03:00:00,2014,1,3,0,1,Humid,17764
Lalbaugcha Raja,Mumbai,2014-09-05 04:00:00,2014,1,4,0,1,Cloudy,10400
